TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-08 10:30:00,272266,5428,164839,51.134,16.8842
04,kujawsko-pomorskie,2021-12-08 10:30:00,221122,5425,118999,53.1648,18.4834
06,lubelskie,2021-12-08 10:30:00,200770,6251,126117,51.2494,23.1011
08,lubuskie,2021-12-08 10:30:00,92311,2256,55243,52.2275,15.2559
10,łódzkie,2021-12-08 10:30:00,230034,5914,131021,51.4635,19.1727
12,małopolskie,2021-12-08 10:30:00,284364,6737,157183,49.7225,20.2503
14,mazowieckie,2021-12-08 10:30:00,556144,11115,366264,51.8927,21.0022
16,opolskie,2021-12-08 10:30:00,90774,2412,46843,50.8004,17.938
18,podkarpackie,2021-12-08 10:30:00,162806,5228,93860,50.0575,22.0896
20,podlaskie,2021-12-08 10:30:00,105440,2922,66490,53.0697,22.9675
22,pomorskie,2021-12-08 10:30:00,239372,4888,139674,54.2944,18.1531
24,śląskie,2021-12-08 10:30:00,447517,10401,261476,50.5717,19.322
26,świętokrzyskie,2021-12-08 10:30:00,90029,2942,49821,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-08 10:30:00,152296,3450,86519,53.8671,20.7028
30,wielkopolskie,2021-12-08 10:30:00,349975,7985,192774,52.28,17.3523
32,zachodniopomorskie,2021-12-08 10:30:00,174323,3356,96810,53.4658,15.1823
,nieokreślono,2021-12-08 10:30:00,63046,86,1040798,52.0693,19.4803
