TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-29 10:31:00,303233,6014,205885,51.134,16.8842
04,kujawsko-pomorskie,2021-12-29 10:31:00,239761,5959,143639,53.1648,18.4834
06,lubelskie,2021-12-29 10:31:00,210879,6748,141200,51.2494,23.1011
08,lubuskie,2021-12-29 10:31:00,102794,2438,69121,52.2275,15.2559
10,łódzkie,2021-12-29 10:31:00,250991,6528,158156,51.4635,19.1727
12,małopolskie,2021-12-29 10:31:00,315916,7649,197570,49.7225,20.2503
14,mazowieckie,2021-12-29 10:31:00,605314,12218,434737,51.8927,21.0022
16,opolskie,2021-12-29 10:31:00,102822,2743,62306,50.8004,17.938
18,podkarpackie,2021-12-29 10:31:00,174673,5858,110150,50.0575,22.0896
20,podlaskie,2021-12-29 10:31:00,109990,3198,74027,53.0697,22.9675
22,pomorskie,2021-12-29 10:31:00,262328,5299,168714,54.2944,18.1531
24,śląskie,2021-12-29 10:31:00,494599,11502,323990,50.5717,19.322
26,świętokrzyskie,2021-12-29 10:31:00,98094,3243,60561,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-29 10:31:00,164521,3782,103431,53.8671,20.7028
30,wielkopolskie,2021-12-29 10:31:00,385634,8739,238528,52.28,17.3523
32,zachodniopomorskie,2021-12-29 10:31:00,192977,3702,120983,53.4658,15.1823
,nieokreślono,2021-12-29 10:31:00,65756,87,989704,52.0693,19.4803
