TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-16T10:30:00,213023,4888,122525,51.134,16.8842
04,kujawsko-pomorskie,2021-06-16T10:30:00,180533,4761,88831,53.1648,18.4834
06,lubelskie,2021-06-16T10:30:00,126732,4430,58550,51.2494,23.1011
08,lubuskie,2021-06-16T10:30:00,74003,2039,42153,52.2275,15.2559
10,łódzkie,2021-06-16T10:30:00,179957,5097,92042,51.4635,19.1727
12,małopolskie,2021-06-16T10:30:00,222503,5814,112181,49.7225,20.2503
14,mazowieckie,2021-06-16T10:30:00,396354,9394,234989,51.8927,21.0022
16,opolskie,2021-06-16T10:30:00,69896,2041,32174,50.8004,17.938
18,podkarpackie,2021-06-16T10:30:00,126461,4433,64707,50.0575,22.0896
20,podlaskie,2021-06-16T10:30:00,69853,2139,33826,53.0697,22.9675
22,pomorskie,2021-06-16T10:30:00,192239,4442,104496,54.2944,18.1531
24,śląskie,2021-06-16T10:30:00,362251,9363,203170,50.5717,19.322
26,świętokrzyskie,2021-06-16T10:30:00,72956,2546,37183,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-16T10:30:00,121831,2995,63600,53.8671,20.7028
30,wielkopolskie,2021-06-16T10:30:00,285397,7327,147351,52.28,17.3523
32,zachodniopomorskie,2021-06-16T10:30:00,129785,2910,62137,53.4658,15.1823
,nieokreślono,2021-06-16T10:30:00,54287,69,1149269,52.0693,19.4803
