TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-09T10:30:00,179301,3614,67307,51.134,16.8842
04,kujawsko-pomorskie,2021-04-09T10:30:00,163137,3790,60821,53.1648,18.4834
06,lubelskie,2021-04-09T10:30:00,110458,3646,34037,51.2494,23.1011
08,lubuskie,2021-04-09T10:30:00,66096,1561,28740,52.2275,15.2559
10,łódzkie,2021-04-09T10:30:00,154157,3844,51621,51.4635,19.1727
12,małopolskie,2021-04-09T10:30:00,193612,4376,64368,49.7225,20.2503
14,mazowieckie,2021-04-09T10:30:00,350871,7418,157743,51.8927,21.0022
16,opolskie,2021-04-09T10:30:00,59715,1655,16749,50.8004,17.938
18,podkarpackie,2021-04-09T10:30:00,115014,3431,44547,50.0575,22.0896
20,podlaskie,2021-04-09T10:30:00,63111,1755,23481,53.0697,22.9675
22,pomorskie,2021-04-09T10:30:00,174188,3588,75207,54.2944,18.1531
24,śląskie,2021-04-09T10:30:00,309175,6433,113841,50.5717,19.322
26,świętokrzyskie,2021-04-09T10:30:00,63096,1794,21527,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-09T10:30:00,113082,2555,49611,53.8671,20.7028
30,wielkopolskie,2021-04-09T10:30:00,248285,5621,86525,52.28,17.3523
32,zachodniopomorskie,2021-04-09T10:30:00,114091,2264,38620,53.4658,15.1823
,nieokreślono,2021-04-09T10:30:00,50617,82,1173031,52.0693,19.4803
