TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-13T10:30:00,124332,2961,21398,51.134,16.8842
04,kujawsko-pomorskie,2021-03-13T10:30:00,129786,3036,29273,53.1648,18.4834
06,lubelskie,2021-03-13T10:30:00,89418,3076,16063,51.2494,23.1011
08,lubuskie,2021-03-13T10:30:00,49702,1277,12176,52.2275,15.2559
10,łódzkie,2021-03-13T10:30:00,116533,3222,19554,51.4635,19.1727
12,małopolskie,2021-03-13T10:30:00,141114,3530,18626,49.7225,20.2503
14,mazowieckie,2021-03-13T10:30:00,250840,6090,60438,51.8927,21.0022
16,opolskie,2021-03-13T10:30:00,46582,1397,6371,50.8004,17.938
18,podkarpackie,2021-03-13T10:30:00,85865,2684,16253,50.0575,22.0896
20,podlaskie,2021-03-13T10:30:00,52118,1483,12377,53.0697,22.9675
22,pomorskie,2021-03-13T10:30:00,135534,2984,35302,54.2944,18.1531
24,śląskie,2021-03-13T10:30:00,211339,5051,32488,50.5717,19.322
26,świętokrzyskie,2021-03-13T10:30:00,46386,1382,6959,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-13T10:30:00,93287,2126,26155,53.8671,20.7028
30,wielkopolskie,2021-03-13T10:30:00,183083,4725,32013,52.28,17.3523
32,zachodniopomorskie,2021-03-13T10:30:00,92950,1977,20016,53.4658,15.1823
,nieokreślono,2021-03-13T10:30:00,40491,67,1180689,52.0693,19.4803
