TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-30T10:30:00,213391,4935,123130,51.134,16.8842
04,kujawsko-pomorskie,2021-07-30T10:30:00,180729,4790,89178,53.1648,18.4834
06,lubelskie,2021-07-30T10:30:00,127088,4480,59079,51.2494,23.1011
08,lubuskie,2021-07-30T10:30:00,74072,2053,42266,52.2275,15.2559
10,łódzkie,2021-07-30T10:30:00,180263,5133,92871,51.4635,19.1727
12,małopolskie,2021-07-30T10:30:00,222934,5865,112748,49.7225,20.2503
14,mazowieckie,2021-07-30T10:30:00,396987,9455,235972,51.8927,21.0022
16,opolskie,2021-07-30T10:30:00,70000,2054,32355,50.8004,17.938
18,podkarpackie,2021-07-30T10:30:00,126661,4460,64910,50.0575,22.0896
20,podlaskie,2021-07-30T10:30:00,70033,2146,34047,53.0697,22.9675
22,pomorskie,2021-07-30T10:30:00,192493,4490,104816,54.2944,18.1531
24,śląskie,2021-07-30T10:30:00,362713,9426,203935,50.5717,19.322
26,świętokrzyskie,2021-07-30T10:30:00,73104,2575,37400,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-30T10:30:00,121992,3011,63815,53.8671,20.7028
30,wielkopolskie,2021-07-30T10:30:00,285873,7379,148038,52.28,17.3523
32,zachodniopomorskie,2021-07-30T10:30:00,130000,2934,62477,53.4658,15.1823
,nieokreślono,2021-07-30T10:30:00,54453,73,1146571,52.0693,19.4803
