TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-17T10:30:00,95307,2211,,51.134,16.8842
04,kujawsko-pomorskie,2021-01-17T10:30:00,97823,1957,,53.1648,18.4834
06,lubelskie,2021-01-17T10:30:00,71794,2124,,51.2494,23.1011
08,lubuskie,2021-01-17T10:30:00,34918,826,1,52.2275,15.2559
10,łódzkie,2021-01-17T10:30:00,93529,2350,,51.4635,19.1727
12,małopolskie,2021-01-17T10:30:00,113927,2869,,49.7225,20.2503
14,mazowieckie,2021-01-17T10:30:00,174882,3921,,51.8927,21.0022
16,opolskie,2021-01-17T10:30:00,39357,1131,,50.8004,17.938
18,podkarpackie,2021-01-17T10:30:00,63786,2038,,50.0575,22.0896
20,podlaskie,2021-01-17T10:30:00,38049,964,,53.0697,22.9675
22,pomorskie,2021-01-17T10:30:00,95005,1884,,54.2944,18.1531
24,śląskie,2021-01-17T10:30:00,166222,3797,,50.5717,19.322
26,świętokrzyskie,2021-01-17T10:30:00,37234,1004,,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-17T10:30:00,62453,1441,,53.8671,53.8671
30,wielkopolskie,2021-01-17T10:30:00,146232,3493,,52.28,17.3523
32,zachodniopomorskie,2021-01-17T10:30:00,73560,1333,,53.4658,15.1823
,nieokreślono,2021-01-17T10:00:00,31504,12,1181325,52.0693,19.4803
