TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-03 10:31:00,262313,5347,155124,51.134,16.8842
04,kujawsko-pomorskie,2021-12-03 10:31:00,215278,5299,112852,53.1648,18.4834
06,lubelskie,2021-12-03 10:31:00,197245,6122,120762,51.2494,23.1011
08,lubuskie,2021-12-03 10:31:00,89200,2220,51908,52.2275,15.2559
10,łódzkie,2021-12-03 10:31:00,223605,5804,124467,51.4635,19.1727
12,małopolskie,2021-12-03 10:31:00,274960,6610,147676,49.7225,20.2503
14,mazowieckie,2021-12-03 10:31:00,539464,10887,345916,51.8927,21.0022
16,opolskie,2021-12-03 10:31:00,87255,2336,42930,50.8004,17.938
18,podkarpackie,2021-12-03 10:31:00,159103,5117,89166,50.0575,22.0896
20,podlaskie,2021-12-03 10:31:00,103669,2837,63661,53.0697,22.9675
22,pomorskie,2021-12-03 10:31:00,232447,4815,132943,54.2944,18.1531
24,śląskie,2021-12-03 10:31:00,432801,10212,247063,50.5717,19.322
26,świętokrzyskie,2021-12-03 10:31:00,87568,2899,47377,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-03 10:31:00,148239,3367,82714,53.8671,20.7028
30,wielkopolskie,2021-12-03 10:31:00,339275,7879,182520,52.28,17.3523
32,zachodniopomorskie,2021-12-03 10:31:00,168819,3291,90576,53.4658,15.1823
,nieokreślono,2021-12-03 10:31:00,62211,84,1053604,52.0693,19.4803
