TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-08-18 10:31:00,213582,4940,123298,51.134,16.8842
04,kujawsko-pomorskie,2021-08-18 10:31:00,180858,4793,89314,53.1648,18.4834
06,lubelskie,2021-08-18 10:31:00,127298,4484,59272,51.2494,23.1011
08,lubuskie,2021-08-18 10:31:00,74127,2055,42322,52.2275,15.2559
10,łódzkie,2021-08-18 10:31:00,180418,5133,93012,51.4635,19.1727
12,małopolskie,2021-08-18 10:31:00,223331,5866,113207,49.7225,20.2503
14,mazowieckie,2021-08-18 10:31:00,397421,9458,236350,51.8927,21.0022
16,opolskie,2021-08-18 10:31:00,70074,2055,32415,50.8004,17.938
18,podkarpackie,2021-08-18 10:31:00,126857,4465,65046,50.0575,22.0896
20,podlaskie,2021-08-18 10:31:00,70185,2149,34171,53.0697,22.9675
22,pomorskie,2021-08-18 10:31:00,192660,4492,104989,54.2944,18.1531
24,śląskie,2021-08-18 10:31:00,363008,9432,204234,50.5717,19.322
26,świętokrzyskie,2021-08-18 10:31:00,73186,2577,37481,50.6261,20.9406
28,warmińsko-mazurskie,2021-08-18 10:31:00,122093,3014,63917,53.8671,20.7028
30,wielkopolskie,2021-08-18 10:31:00,286063,7385,148207,52.28,17.3523
32,zachodniopomorskie,2021-08-18 10:31:00,130125,2936,62589,53.4658,15.1823
,nieokreślono,2021-08-18 10:31:00,54597,73,1145764,52.0693,19.4803
