TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-03T10:31:00,89413,1995,,51.134,16.8842
04,kujawsko-pomorskie,2021-01-03T10:31:00,86737,1560,,53.1648,18.4834
06,lubelskie,2021-01-03T10:31:00,66511,1821,,51.2494,23.1011
08,lubuskie,2021-01-03T10:31:00,31742,687,1,52.2275,15.2559
10,łódzkie,2021-01-03T10:31:00,86363,1905,,51.4635,19.1727
12,małopolskie,2021-01-03T10:31:00,109364,2685,,49.7225,20.2503
14,mazowieckie,2021-01-03T10:31:00,159879,3479,,51.8927,21.0022
16,opolskie,2021-01-03T10:31:00,36975,1057,,50.8004,17.938
18,podkarpackie,2021-01-03T10:31:00,59843,1860,,50.0575,22.0896
20,podlaskie,2021-01-03T10:31:00,34751,855,,53.0697,22.9675
22,pomorskie,2021-01-03T10:31:00,83940,1586,,54.2944,18.1531
24,śląskie,2021-01-03T10:31:00,156977,3447,,50.5717,19.322
26,świętokrzyskie,2021-01-03T10:31:00,35422,929,,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-03T10:31:00,54730,1200,,53.8671,20.7028
30,wielkopolskie,2021-01-03T10:31:00,133692,3000,,52.28,17.3523
32,zachodniopomorskie,2021-01-03T10:31:00,63817,1048,,53.4658,15.1823
,nieokreślono,2021-01-03T10:00:00,28406,5,1063082,52.0693,19.4803
