TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-08 10:30:00,213933,4943,123594,51.134,16.8842
04,kujawsko-pomorskie,2021-09-08 10:30:00,181073,4798,89500,53.1648,18.4834
06,lubelskie,2021-09-08 10:30:00,127687,4492,59510,51.2494,23.1011
08,lubuskie,2021-09-08 10:30:00,74229,2058,42417,52.2275,15.2559
10,łódzkie,2021-09-08 10:30:00,180784,5143,93284,51.4635,19.1727
12,małopolskie,2021-09-08 10:30:00,223976,5872,113740,49.7225,20.2503
14,mazowieckie,2021-09-08 10:30:00,398241,9470,237103,51.8927,21.0022
16,opolskie,2021-09-08 10:30:00,70221,2056,32530,50.8004,17.938
18,podkarpackie,2021-09-08 10:30:00,127264,4469,65342,50.0575,22.0896
20,podlaskie,2021-09-08 10:30:00,70464,2152,34397,53.0697,22.9675
22,pomorskie,2021-09-08 10:30:00,193059,4498,105319,54.2944,18.1531
24,śląskie,2021-09-08 10:30:00,363503,9442,204675,50.5717,19.322
26,świętokrzyskie,2021-09-08 10:30:00,73312,2584,37630,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-08 10:30:00,122262,3020,64063,53.8671,20.7028
30,wielkopolskie,2021-09-08 10:30:00,286401,7388,148487,52.28,17.3523
32,zachodniopomorskie,2021-09-08 10:30:00,130496,2943,62824,53.4658,15.1823
,nieokreślono,2021-09-08 10:30:00,54697,75,1143271,52.0693,19.4803
