TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-19T10:30:00,211323,4696,118456,51.134,16.8842
04,kujawsko-pomorskie,2021-05-19T10:30:00,179709,4667,86699,53.1648,18.4834
06,lubelskie,2021-05-19T10:30:00,125569,4304,56034,51.2494,23.1011
08,lubuskie,2021-05-19T10:30:00,73645,1981,41297,52.2275,15.2559
10,łódzkie,2021-05-19T10:30:00,178442,4915,88441,51.4635,19.1727
12,małopolskie,2021-05-19T10:30:00,221072,5616,108916,49.7225,20.2503
14,mazowieckie,2021-05-19T10:30:00,393956,9117,229534,51.8927,21.0022
16,opolskie,2021-05-19T10:30:00,69216,1988,30651,50.8004,17.938
18,podkarpackie,2021-05-19T10:30:00,125972,4332,63693,50.0575,22.0896
20,podlaskie,2021-05-19T10:30:00,69343,2080,32717,53.0697,22.9675
22,pomorskie,2021-05-19T10:30:00,191253,4347,102009,54.2944,18.1531
24,śląskie,2021-05-19T10:30:00,360073,8944,197545,50.5717,19.322
26,świętokrzyskie,2021-05-19T10:30:00,72446,2401,36031,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-19T10:30:00,121343,2907,62456,53.8671,20.7028
30,wielkopolskie,2021-05-19T10:30:00,283219,7084,142740,52.28,17.3523
32,zachodniopomorskie,2021-05-19T10:30:00,128769,2802,59780,53.4658,15.1823
,nieokreślono,2021-05-19T10:30:00,53911,69,1153933,52.0693,19.4803
