TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-27T10:30:00,212285,4790,120691,51.134,16.8842
04,kujawsko-pomorskie,2021-05-27T10:30:00,180183,4706,87968,53.1648,18.4834
06,lubelskie,2021-05-27T10:30:00,126172,4358,57406,51.2494,23.1011
08,lubuskie,2021-05-27T10:30:00,73853,2008,41772,52.2275,15.2559
10,łódzkie,2021-05-27T10:30:00,179269,4999,90401,51.4635,19.1727
12,małopolskie,2021-05-27T10:30:00,221890,5710,110680,49.7225,20.2503
14,mazowieckie,2021-05-27T10:30:00,395263,9273,232458,51.8927,21.0022
16,opolskie,2021-05-27T10:30:00,69572,2012,31455,50.8004,17.938
18,podkarpackie,2021-05-27T10:30:00,126205,4381,64239,50.0575,22.0896
20,podlaskie,2021-05-27T10:30:00,69619,2106,33272,53.0697,22.9675
22,pomorskie,2021-05-27T10:30:00,191850,4405,103460,54.2944,18.1531
24,śląskie,2021-05-27T10:30:00,361309,9152,200692,50.5717,19.322
26,świętokrzyskie,2021-05-27T10:30:00,72725,2469,36659,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-27T10:30:00,121605,2955,63100,53.8671,20.7028
30,wielkopolskie,2021-05-27T10:30:00,284447,7200,145163,52.28,17.3523
32,zachodniopomorskie,2021-05-27T10:30:00,129360,2847,61041,53.4658,15.1823
,nieokreślono,2021-05-27T10:30:00,54045,69,1152026,52.0693,19.4803
