TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-06 10:30:00,268039,5366,161758,51.134,16.8842
04,kujawsko-pomorskie,2021-12-06 10:30:00,218422,5346,117173,53.1648,18.4834
06,lubelskie,2021-12-06 10:30:00,199068,6164,124819,51.2494,23.1011
08,lubuskie,2021-12-06 10:30:00,91037,2238,54141,52.2275,15.2559
10,łódzkie,2021-12-06 10:30:00,226984,5827,129115,51.4635,19.1727
12,małopolskie,2021-12-06 10:30:00,280415,6668,154282,49.7225,20.2503
14,mazowieckie,2021-12-06 10:30:00,549319,10975,360194,51.8927,21.0022
16,opolskie,2021-12-06 10:30:00,89463,2358,45432,50.8004,17.938
18,podkarpackie,2021-12-06 10:30:00,161117,5175,92541,50.0575,22.0896
20,podlaskie,2021-12-06 10:30:00,104594,2861,65777,53.0697,22.9675
22,pomorskie,2021-12-06 10:30:00,236306,4848,137511,54.2944,18.1531
24,śląskie,2021-12-06 10:30:00,441250,10264,257150,50.5717,19.322
26,świętokrzyskie,2021-12-06 10:30:00,88931,2909,49227,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-06 10:30:00,150177,3388,85562,53.8671,20.7028
30,wielkopolskie,2021-12-06 10:30:00,344892,7907,189710,52.28,17.3523
32,zachodniopomorskie,2021-12-06 10:30:00,172012,3320,94959,53.4658,15.1823
,nieokreślono,2021-12-06 10:30:00,62645,86,1048403,52.0693,19.4803
