TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-04 10:30:00,264383,5365,157460,51.134,16.8842
04,kujawsko-pomorskie,2021-12-04 10:30:00,216768,5335,114357,53.1648,18.4834
06,lubelskie,2021-12-04 10:30:00,198278,6164,122437,51.2494,23.1011
08,lubuskie,2021-12-04 10:30:00,89860,2234,52682,52.2275,15.2559
10,łódzkie,2021-12-04 10:30:00,225022,5827,126104,51.4635,19.1727
12,małopolskie,2021-12-04 10:30:00,277215,6661,150055,49.7225,20.2503
14,mazowieckie,2021-12-04 10:30:00,543734,10945,351026,51.8927,21.0022
16,opolskie,2021-12-04 10:30:00,88088,2358,43794,50.8004,17.938
18,podkarpackie,2021-12-04 10:30:00,160010,5173,90367,50.0575,22.0896
20,podlaskie,2021-12-04 10:30:00,104138,2861,64483,53.0697,22.9675
22,pomorskie,2021-12-04 10:30:00,233854,4847,134495,54.2944,18.1531
24,śląskie,2021-12-04 10:30:00,436162,10257,250563,50.5717,19.322
26,świętokrzyskie,2021-12-04 10:30:00,88207,2909,48031,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-04 10:30:00,149138,3385,83718,53.8671,20.7028
30,wielkopolskie,2021-12-04 10:30:00,341583,7907,184975,52.28,17.3523
32,zachodniopomorskie,2021-12-04 10:30:00,170212,3316,91947,53.4658,15.1823
,nieokreślono,2021-12-04 10:30:00,62375,86,1050381,52.0693,19.4803
