TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-16T10:30:00,127470,2987,24568,51.134,16.8842
04,kujawsko-pomorskie,2021-03-16T10:30:00,132197,3080,31779,53.1648,18.4834
06,lubelskie,2021-03-16T10:30:00,90623,3098,17353,51.2494,23.1011
08,lubuskie,2021-03-16T10:30:00,50903,1288,13730,52.2275,15.2559
10,łódzkie,2021-03-16T10:30:00,118839,3242,21530,51.4635,19.1727
12,małopolskie,2021-03-16T10:30:00,144236,3585,21624,49.7225,20.2503
14,mazowieckie,2021-03-16T10:30:00,258928,6154,68616,51.8927,21.0022
16,opolskie,2021-03-16T10:30:00,47309,1401,6990,50.8004,17.938
18,podkarpackie,2021-03-16T10:30:00,88281,2719,18579,50.0575,22.0896
20,podlaskie,2021-03-16T10:30:00,52890,1500,13474,53.0697,22.9675
22,pomorskie,2021-03-16T10:30:00,138982,3023,38858,54.2944,18.1531
24,śląskie,2021-03-16T10:30:00,216633,5119,37319,50.5717,19.322
26,świętokrzyskie,2021-03-16T10:30:00,47328,1402,7775,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-16T10:30:00,95320,2169,28900,53.8671,53.8671
30,wielkopolskie,2021-03-16T10:30:00,186416,4754,35249,52.28,17.3523
32,zachodniopomorskie,2021-03-16T10:30:00,94199,1990,21298,53.4658,15.1823
,nieokreślono,2021-03-16T10:30:00,41367,67,1179522,52.0693,19.4803
