TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-04T10:30:00,213213,4910,122921,51.134,16.8842
04,kujawsko-pomorskie,2021-07-04T10:30:00,180626,4781,89025,53.1648,18.4834
06,lubelskie,2021-07-04T10:30:00,126909,4467,58900,51.2494,23.1011
08,lubuskie,2021-07-04T10:30:00,74028,2047,42226,52.2275,15.2559
10,łódzkie,2021-07-04T10:30:00,180122,5118,92445,51.4635,19.1727
12,małopolskie,2021-07-04T10:30:00,222663,5850,112517,49.7225,20.2503
14,mazowieckie,2021-07-04T10:30:00,396640,9439,235579,51.8927,21.0022
16,opolskie,2021-07-04T10:30:00,69956,2051,32305,50.8004,17.938
18,podkarpackie,2021-07-04T10:30:00,126552,4449,64824,50.0575,22.0896
20,podlaskie,2021-07-04T10:30:00,69917,2143,33942,53.0697,22.9675
22,pomorskie,2021-07-04T10:30:00,192334,4479,104683,54.2944,18.1531
24,śląskie,2021-07-04T10:30:00,362484,9416,203666,50.5717,19.322
26,świętokrzyskie,2021-07-04T10:30:00,73041,2567,37314,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-04T10:30:00,121895,3008,63730,53.8671,20.7028
30,wielkopolskie,2021-07-04T10:30:00,285642,7363,147773,52.28,17.3523
32,zachodniopomorskie,2021-07-04T10:30:00,129896,2927,62353,53.4658,15.1823
,nieokreślono,2021-07-04T10:30:00,54352,69,1147962,52.0693,19.4803
