TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-05T10:30:00,213217,4910,122934,51.134,16.8842
04,kujawsko-pomorskie,2021-07-05T10:30:00,180628,4781,89026,53.1648,18.4834
06,lubelskie,2021-07-05T10:30:00,126910,4467,58915,51.2494,23.1011
08,lubuskie,2021-07-05T10:30:00,74028,2047,42230,52.2275,15.2559
10,łódzkie,2021-07-05T10:30:00,180123,5118,92455,51.4635,19.1727
12,małopolskie,2021-07-05T10:30:00,222666,5850,112526,49.7225,20.2503
14,mazowieckie,2021-07-05T10:30:00,396646,9439,235593,51.8927,21.0022
16,opolskie,2021-07-05T10:30:00,69956,2051,32307,50.8004,17.938
18,podkarpackie,2021-07-05T10:30:00,126553,4449,64829,50.0575,22.0896
20,podlaskie,2021-07-05T10:30:00,69917,2143,33944,53.0697,22.9675
22,pomorskie,2021-07-05T10:30:00,192340,4479,104686,54.2944,18.1531
24,śląskie,2021-07-05T10:30:00,362489,9416,203675,50.5717,19.322
26,świętokrzyskie,2021-07-05T10:30:00,73045,2567,37318,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-05T10:30:00,121898,3008,63736,53.8671,20.7028
30,wielkopolskie,2021-07-05T10:30:00,285643,7363,147781,52.28,17.3523
32,zachodniopomorskie,2021-07-05T10:30:00,129897,2928,62358,53.4658,15.1823
,nieokreślono,2021-07-05T10:30:00,54352,69,1147915,52.0693,19.4803
