TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-13T10:31:00,212984,4874,122453,51.134,16.8842
04,kujawsko-pomorskie,2021-06-13T10:31:00,180498,4757,88783,53.1648,18.4834
06,lubelskie,2021-06-13T10:31:00,126683,4427,58487,51.2494,23.1011
08,lubuskie,2021-06-13T10:31:00,73996,2037,42133,52.2275,15.2559
10,łódzkie,2021-06-13T10:31:00,179891,5091,91960,51.4635,19.1727
12,małopolskie,2021-06-13T10:31:00,222463,5806,112095,49.7225,20.2503
14,mazowieckie,2021-06-13T10:31:00,396270,9380,234859,51.8927,21.0022
16,opolskie,2021-06-13T10:31:00,69879,2035,32128,50.8004,17.938
18,podkarpackie,2021-06-13T10:31:00,126447,4431,64673,50.0575,22.0896
20,podlaskie,2021-06-13T10:31:00,69840,2137,33804,53.0697,22.9675
22,pomorskie,2021-06-13T10:31:00,192215,4437,104459,54.2944,18.1531
24,śląskie,2021-06-13T10:31:00,362192,9342,203056,50.5717,19.322
26,świętokrzyskie,2021-06-13T10:31:00,72938,2538,37154,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-13T10:31:00,121816,2993,63568,53.8671,20.7028
30,wielkopolskie,2021-06-13T10:31:00,285334,7311,147216,52.28,17.3523
32,zachodniopomorskie,2021-06-13T10:31:00,129746,2908,62091,53.4658,15.1823
,nieokreślono,2021-06-13T10:31:00,54277,69,1149585,52.0693,19.4803
