TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-05 10:30:00,213841,4942,123544,51.134,16.8842
04,kujawsko-pomorskie,2021-09-05 10:30:00,181030,4796,89472,53.1648,18.4834
06,lubelskie,2021-09-05 10:30:00,127576,4491,59477,51.2494,23.1011
08,lubuskie,2021-09-05 10:30:00,74203,2057,42407,52.2275,15.2559
10,łódzkie,2021-09-05 10:30:00,180706,5139,93245,51.4635,19.1727
12,małopolskie,2021-09-05 10:30:00,223888,5871,113661,49.7225,20.2503
14,mazowieckie,2021-09-05 10:30:00,398102,9465,236970,51.8927,21.0022
16,opolskie,2021-09-05 10:30:00,70196,2056,32518,50.8004,17.938
18,podkarpackie,2021-09-05 10:30:00,127183,4469,65305,50.0575,22.0896
20,podlaskie,2021-09-05 10:30:00,70402,2150,34366,53.0697,22.9675
22,pomorskie,2021-09-05 10:30:00,192996,4497,105274,54.2944,18.1531
24,śląskie,2021-09-05 10:30:00,363420,9440,204607,50.5717,19.322
26,świętokrzyskie,2021-09-05 10:30:00,73293,2581,37604,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-05 10:30:00,122215,3020,64053,53.8671,20.7028
30,wielkopolskie,2021-09-05 10:30:00,286343,7388,148454,52.28,17.3523
32,zachodniopomorskie,2021-09-05 10:30:00,130408,2942,62770,53.4658,15.1823
,nieokreślono,2021-09-05 10:30:00,54682,75,1143800,52.0693,19.4803
