TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-02T10:30:00,213198,4909,122901,51.134,16.8842
04,kujawsko-pomorskie,2021-07-02T10:30:00,180619,4779,89015,53.1648,18.4834
06,lubelskie,2021-07-02T10:30:00,126901,4465,58874,51.2494,23.1011
08,lubuskie,2021-07-02T10:30:00,74027,2047,42224,52.2275,15.2559
10,łódzkie,2021-07-02T10:30:00,180111,5117,92418,51.4635,19.1727
12,małopolskie,2021-07-02T10:30:00,222652,5849,112500,49.7225,20.2503
14,mazowieckie,2021-07-02T10:30:00,396611,9436,235544,51.8927,21.0022
16,opolskie,2021-07-02T10:30:00,69951,2051,32298,50.8004,17.938
18,podkarpackie,2021-07-02T10:30:00,126546,4449,64816,50.0575,22.0896
20,podlaskie,2021-07-02T10:30:00,69914,2143,33933,53.0697,22.9675
22,pomorskie,2021-07-02T10:30:00,192321,4478,104664,54.2944,18.1531
24,śląskie,2021-07-02T10:30:00,362472,9414,203640,50.5717,19.322
26,świętokrzyskie,2021-07-02T10:30:00,73037,2566,37302,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-02T10:30:00,121889,3008,63719,53.8671,20.7028
30,wielkopolskie,2021-07-02T10:30:00,285627,7358,147739,52.28,17.3523
32,zachodniopomorskie,2021-07-02T10:30:00,129888,2927,62342,53.4658,15.1823
,nieokreślono,2021-07-02T10:30:00,54343,69,1148075,52.0693,19.4803
