TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-13T10:31:00,93687,2166,,51.134,16.8842
04,kujawsko-pomorskie,2021-01-13T10:31:00,94807,1840,,53.1648,18.4834
06,lubelskie,2021-01-13T10:31:00,70360,2024,,51.2494,23.1011
08,lubuskie,2021-01-13T10:31:00,33987,763,1,52.2275,15.2559
10,łódzkie,2021-01-13T10:31:00,91713,2239,,51.4635,19.1727
12,małopolskie,2021-01-13T10:31:00,112751,2820,,49.7225,20.2503
14,mazowieckie,2021-01-13T10:31:00,170849,3768,,51.8927,21.0022
16,opolskie,2021-01-13T10:31:00,38587,1118,,50.8004,17.938
18,podkarpackie,2021-01-13T10:31:00,62950,1977,,50.0575,22.0896
20,podlaskie,2021-01-13T10:31:00,37150,945,,53.0697,22.9675
22,pomorskie,2021-01-13T10:31:00,92043,1826,,54.2944,18.1531
24,śląskie,2021-01-13T10:31:00,163878,3697,,50.5717,19.322
26,świętokrzyskie,2021-01-13T10:31:00,36698,988,,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-13T10:31:00,60509,1361,,53.8671,53.8671
30,wielkopolskie,2021-01-13T10:31:00,142882,3305,,52.28,17.3523
32,zachodniopomorskie,2021-01-13T10:31:00,71070,1228,,53.4658,15.1823
,nieokreślono,2021-01-13T10:00:00,30984,9,1147122,52.0693,19.4803
