TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-24T10:30:00,213136,4903,122761,51.134,16.8842
04,kujawsko-pomorskie,2021-06-24T10:30:00,180588,4769,88940,53.1648,18.4834
06,lubelskie,2021-06-24T10:30:00,126844,4451,58770,51.2494,23.1011
08,lubuskie,2021-06-24T10:30:00,74018,2042,42209,52.2275,15.2559
10,łódzkie,2021-06-24T10:30:00,180046,5106,92289,51.4635,19.1727
12,małopolskie,2021-06-24T10:30:00,222598,5832,112376,49.7225,20.2503
14,mazowieckie,2021-06-24T10:30:00,396521,9415,235349,51.8927,21.0022
16,opolskie,2021-06-24T10:30:00,69932,2047,32246,50.8004,17.938
18,podkarpackie,2021-06-24T10:30:00,126514,4443,64773,50.0575,22.0896
20,podlaskie,2021-06-24T10:30:00,69898,2142,33890,53.0697,22.9675
22,pomorskie,2021-06-24T10:30:00,192288,4468,104601,54.2944,18.1531
24,śląskie,2021-06-24T10:30:00,362399,9397,203452,50.5717,19.322
26,świętokrzyskie,2021-06-24T10:30:00,73001,2555,37254,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-24T10:30:00,121864,3002,63680,53.8671,20.7028
30,wielkopolskie,2021-06-24T10:30:00,285518,7354,147611,52.28,17.3523
32,zachodniopomorskie,2021-06-24T10:30:00,129851,2922,62263,53.4658,15.1823
,nieokreślono,2021-06-24T10:30:00,54320,69,1148581,52.0693,19.4803
