TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-08-14 10:30:00,213537,4937,123263,51.134,16.8842
04,kujawsko-pomorskie,2021-08-14 10:30:00,180833,4793,89279,53.1648,18.4834
06,lubelskie,2021-08-14 10:30:00,127260,4483,59234,51.2494,23.1011
08,lubuskie,2021-08-14 10:30:00,74115,2055,42302,52.2275,15.2559
10,łódzkie,2021-08-14 10:30:00,180377,5133,92991,51.4635,19.1727
12,małopolskie,2021-08-14 10:30:00,223261,5866,113130,49.7225,20.2503
14,mazowieckie,2021-08-14 10:30:00,397316,9458,236275,51.8927,21.0022
16,opolskie,2021-08-14 10:30:00,70050,2055,32397,50.8004,17.938
18,podkarpackie,2021-08-14 10:30:00,126810,4465,65021,50.0575,22.0896
20,podlaskie,2021-08-14 10:30:00,70147,2149,34134,53.0697,22.9675
22,pomorskie,2021-08-14 10:30:00,192618,4491,104953,54.2944,18.1531
24,śląskie,2021-08-14 10:30:00,362957,9429,204179,50.5717,19.322
26,świętokrzyskie,2021-08-14 10:30:00,73165,2577,37464,50.6261,20.9406
28,warmińsko-mazurskie,2021-08-14 10:30:00,122066,3014,63894,53.8671,20.7028
30,wielkopolskie,2021-08-14 10:30:00,286000,7385,148171,52.28,17.3523
32,zachodniopomorskie,2021-08-14 10:30:00,130101,2936,62563,53.4658,15.1823
,nieokreślono,2021-08-14 10:30:00,54572,73,1145933,52.0693,19.4803
