TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-07T10:32:00,102200,2492,6697,51.134,16.8842
04,kujawsko-pomorskie,2021-02-07T10:32:00,108050,2480,11237,53.1648,18.4834
06,lubelskie,2021-02-07T10:32:00,77412,2528,6029,51.2494,23.1011
08,lubuskie,2021-02-07T10:32:00,38357,1007,3548,52.2275,15.2559
10,łódzkie,2021-02-07T10:32:00,99590,2780,6872,51.4635,19.1727
12,małopolskie,2021-02-07T10:32:00,119281,3121,4873,49.7225,20.2503
14,mazowieckie,2021-02-07T10:32:00,191697,4839,16663,51.8927,21.0022
16,opolskie,2021-02-07T10:32:00,41561,1233,2565,50.8004,17.938
18,podkarpackie,2021-02-07T10:32:00,67512,2241,3436,50.0575,22.0896
20,podlaskie,2021-02-07T10:32:00,42201,1152,3935,53.0697,22.9675
22,pomorskie,2021-02-07T10:32:00,105933,2337,11777,54.2944,18.1531
24,śląskie,2021-02-07T10:32:00,175445,4238,9110,50.5717,19.322
26,świętokrzyskie,2021-02-07T10:32:00,39326,1164,2049,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-07T10:32:00,69657,1742,7615,53.8671,20.7028
30,wielkopolskie,2021-02-07T10:32:00,156878,4079,12140,52.28,17.3523
32,zachodniopomorskie,2021-02-07T10:32:00,80859,1638,9131,53.4658,15.1823
,nieokreślono,2021-02-07T10:32:00,34296,16,1189484,52.0693,19.4803
