TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-03 10:30:00,213790,4941,123517,51.134,16.8842
04,kujawsko-pomorskie,2021-09-03 10:30:00,181009,4795,89456,53.1648,18.4834
06,lubelskie,2021-09-03 10:30:00,127522,4491,59452,51.2494,23.1011
08,lubuskie,2021-09-03 10:30:00,74184,2057,42397,52.2275,15.2559
10,łódzkie,2021-09-03 10:30:00,180675,5139,93204,51.4635,19.1727
12,małopolskie,2021-09-03 10:30:00,223802,5871,113607,49.7225,20.2503
14,mazowieckie,2021-09-03 10:30:00,398008,9465,236872,51.8927,21.0022
16,opolskie,2021-09-03 10:30:00,70181,2056,32505,50.8004,17.938
18,podkarpackie,2021-09-03 10:30:00,127136,4467,65270,50.0575,22.0896
20,podlaskie,2021-09-03 10:30:00,70372,2150,34339,53.0697,22.9675
22,pomorskie,2021-09-03 10:30:00,192927,4497,105241,54.2944,18.1531
24,śląskie,2021-09-03 10:30:00,363362,9439,204563,50.5717,19.322
26,świętokrzyskie,2021-09-03 10:30:00,73280,2579,37589,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-03 10:30:00,122200,3020,64038,53.8671,20.7028
30,wielkopolskie,2021-09-03 10:30:00,286300,7388,148423,52.28,17.3523
32,zachodniopomorskie,2021-09-03 10:30:00,130358,2942,62740,53.4658,15.1823
,nieokreślono,2021-09-03 10:30:00,54667,75,1144061,52.0693,19.4803
