TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-27T10:30:00,110920,2738,12720,51.134,16.8842
04,kujawsko-pomorskie,2021-02-27T10:30:00,118425,2799,20542,53.1648,18.4834
06,lubelskie,2021-02-27T10:30:00,83226,2890,11213,51.2494,23.1011
08,lubuskie,2021-02-27T10:30:00,43376,1150,7455,52.2275,15.2559
10,łódzkie,2021-02-27T10:30:00,106769,3052,12651,51.4635,19.1727
12,małopolskie,2021-02-27T10:30:00,127066,3374,10280,49.7225,20.2503
14,mazowieckie,2021-02-27T10:30:00,216530,5535,35566,51.8927,21.0022
16,opolskie,2021-02-27T10:30:00,43641,1345,4439,50.8004,17.938
18,podkarpackie,2021-02-27T10:30:00,75295,2463,8340,50.0575,22.0896
20,podlaskie,2021-02-27T10:30:00,47230,1343,8240,53.0697,22.9675
22,pomorskie,2021-02-27T10:30:00,119634,2767,22498,54.2944,18.1531
24,śląskie,2021-02-27T10:30:00,188995,4645,18670,50.5717,19.322
26,świętokrzyskie,2021-02-27T10:30:00,42235,1289,4081,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-27T10:30:00,81300,1944,15891,53.8671,53.8671
30,wielkopolskie,2021-02-27T10:30:00,168114,4440,21631,52.28,17.3523
32,zachodniopomorskie,2021-02-27T10:30:00,86988,1860,15010,53.4658,15.1823
,nieokreślono,2021-02-27T10:30:00,37141,22,1185234,52.0693,19.4803
