TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-06 10:30:00,215235,4954,124590,51.134,16.8842
04,kujawsko-pomorskie,2021-10-06 10:30:00,181853,4826,90144,53.1648,18.4834
06,lubelskie,2021-10-06 10:30:00,131730,4555,61659,51.2494,23.1011
08,lubuskie,2021-10-06 10:30:00,74567,2061,42700,52.2275,15.2559
10,łódzkie,2021-10-06 10:30:00,182178,5169,94320,51.4635,19.1727
12,małopolskie,2021-10-06 10:30:00,225689,5907,115139,49.7225,20.2503
14,mazowieckie,2021-10-06 10:30:00,402037,9510,239521,51.8927,21.0022
16,opolskie,2021-10-06 10:30:00,70560,2072,32824,50.8004,17.938
18,podkarpackie,2021-10-06 10:30:00,128717,4503,66384,50.0575,22.0896
20,podlaskie,2021-10-06 10:30:00,72084,2173,35251,53.0697,22.9675
22,pomorskie,2021-10-06 10:30:00,194167,4515,106132,54.2944,18.1531
24,śląskie,2021-10-06 10:30:00,364814,9466,205730,50.5717,19.322
26,świętokrzyskie,2021-10-06 10:30:00,73632,2598,37923,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-06 10:30:00,123073,3027,64574,53.8671,20.7028
30,wielkopolskie,2021-10-06 10:30:00,287523,7405,149336,52.28,17.3523
32,zachodniopomorskie,2021-10-06 10:30:00,132051,2957,63877,53.4658,15.1823
,nieokreślono,2021-10-06 10:30:00,55052,76,1135147,52.0693,19.4803
