TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-12T10:30:00,209628,4561,115492,51.134,16.8842
04,kujawsko-pomorskie,2021-05-12T10:30:00,178824,4597,85158,53.1648,18.4834
06,lubelskie,2021-05-12T10:30:00,124598,4238,54393,51.2494,23.1011
08,lubuskie,2021-05-12T10:30:00,73251,1934,40582,52.2275,15.2559
10,łódzkie,2021-05-12T10:30:00,177069,4813,85973,51.4635,19.1727
12,małopolskie,2021-05-12T10:30:00,219767,5499,106629,49.7225,20.2503
14,mazowieckie,2021-05-12T10:30:00,391818,8964,225614,51.8927,21.0022
16,opolskie,2021-05-12T10:30:00,68595,1953,29698,50.8004,17.938
18,podkarpackie,2021-05-12T10:30:00,125597,4278,62961,50.0575,22.0896
20,podlaskie,2021-05-12T10:30:00,68898,2057,32141,53.0697,22.9675
22,pomorskie,2021-05-12T10:30:00,190142,4270,100306,54.2944,18.1531
24,śląskie,2021-05-12T10:30:00,357869,8587,193030,50.5717,19.322
26,świętokrzyskie,2021-05-12T10:30:00,71982,2317,35252,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-12T10:30:00,120884,2859,61689,53.8671,20.7028
30,wielkopolskie,2021-05-12T10:30:00,281480,6958,139319,52.28,17.3523
32,zachodniopomorskie,2021-05-12T10:30:00,127866,2727,58219,53.4658,15.1823
,nieokreślono,2021-05-12T10:30:00,54071,67,1156063,52.0693,19.4803
