TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-23T10:30:00,97457,2289,1559,51.134,16.8842
04,kujawsko-pomorskie,2021-01-23T10:30:00,100982,2115,2899,53.1648,18.4834
06,lubelskie,2021-01-23T10:30:00,73515,2265,1455,51.2494,23.1011
08,lubuskie,2021-01-23T10:30:00,35894,891,895,52.2275,15.2559
10,łódzkie,2021-01-23T10:30:00,95404,2514,1869,51.4635,19.1727
12,małopolskie,2021-01-23T10:30:00,115582,2952,1203,49.7225,20.2503
14,mazowieckie,2021-01-23T10:30:00,179596,4171,3908,51.8927,21.0022
16,opolskie,2021-01-23T10:30:00,40066,1164,673,50.8004,17.938
18,podkarpackie,2021-01-23T10:30:00,64799,2103,735,50.0575,22.0896
20,podlaskie,2021-01-23T10:30:00,39246,1012,860,53.0697,22.9675
22,pomorskie,2021-01-23T10:30:00,98489,2048,2965,54.2944,18.1531
24,śląskie,2021-01-23T10:30:00,169056,3957,2296,50.5717,19.322
26,świętokrzyskie,2021-01-23T10:30:00,37871,1070,509,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-23T10:30:00,64716,1571,2101,53.8671,53.8671
30,wielkopolskie,2021-01-23T10:30:00,149564,3690,3254,52.28,17.3523
32,zachodniopomorskie,2021-01-23T10:30:00,76244,1428,2635,53.4658,15.1823
,nieokreślono,2021-01-23T10:30:00,32398,13,1192966,52.0693,19.4803
