TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-23T10:31:00,213342,4934,123081,51.134,16.8842
04,kujawsko-pomorskie,2021-07-23T10:31:00,180700,4787,89125,53.1648,18.4834
06,lubelskie,2021-07-23T10:31:00,127020,4477,59024,51.2494,23.1011
08,lubuskie,2021-07-23T10:31:00,74048,2052,42254,52.2275,15.2559
10,łódzkie,2021-07-23T10:31:00,180234,5130,92820,51.4635,19.1727
12,małopolskie,2021-07-23T10:31:00,222816,5864,112661,49.7225,20.2503
14,mazowieckie,2021-07-23T10:31:00,396882,9454,235841,51.8927,21.0022
16,opolskie,2021-07-23T10:31:00,69984,2053,32345,50.8004,17.938
18,podkarpackie,2021-07-23T10:31:00,126607,4460,64883,50.0575,22.0896
20,podlaskie,2021-07-23T10:31:00,69997,2145,34007,53.0697,22.9675
22,pomorskie,2021-07-23T10:31:00,192437,4487,104782,54.2944,18.1531
24,śląskie,2021-07-23T10:31:00,362628,9425,203862,50.5717,19.322
26,świętokrzyskie,2021-07-23T10:31:00,73084,2575,37381,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-23T10:31:00,121959,3011,63795,53.8671,20.7028
30,wielkopolskie,2021-07-23T10:31:00,285828,7374,147971,52.28,17.3523
32,zachodniopomorskie,2021-07-23T10:31:00,129969,2934,62449,53.4658,15.1823
,nieokreślono,2021-07-23T10:31:00,54413,73,1146891,52.0693,19.4803
