TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-16 10:30:00,214235,4944,123763,51.134,16.8842
04,kujawsko-pomorskie,2021-09-16 10:30:00,181227,4802,89641,53.1648,18.4834
06,lubelskie,2021-09-16 10:30:00,128323,4502,59749,51.2494,23.1011
08,lubuskie,2021-09-16 10:30:00,74298,2061,42468,52.2275,15.2559
10,łódzkie,2021-09-16 10:30:00,181094,5150,93472,51.4635,19.1727
12,małopolskie,2021-09-16 10:30:00,224356,5879,114054,49.7225,20.2503
14,mazowieckie,2021-09-16 10:30:00,398830,9476,237505,51.8927,21.0022
16,opolskie,2021-09-16 10:30:00,70305,2057,32594,50.8004,17.938
18,podkarpackie,2021-09-16 10:30:00,127564,4473,65528,50.0575,22.0896
20,podlaskie,2021-09-16 10:30:00,70676,2154,34535,53.0697,22.9675
22,pomorskie,2021-09-16 10:30:00,193280,4500,105520,54.2944,18.1531
24,śląskie,2021-09-16 10:30:00,363757,9444,204909,50.5717,19.322
26,świętokrzyskie,2021-09-16 10:30:00,73384,2591,37716,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-16 10:30:00,122397,3022,64135,53.8671,20.7028
30,wielkopolskie,2021-09-16 10:30:00,286656,7391,148638,52.28,17.3523
32,zachodniopomorskie,2021-09-16 10:30:00,130760,2943,63019,53.4658,15.1823
,nieokreślono,2021-09-16 10:30:00,54805,75,1141390,52.0693,19.4803
