TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-29T10:31:00,154785,3231,42503,51.134,16.8842
04,kujawsko-pomorskie,2021-03-29T10:31:00,150133,3391,45732,53.1648,18.4834
06,lubelskie,2021-03-29T10:31:00,100728,3354,24925,51.2494,23.1011
08,lubuskie,2021-03-29T10:31:00,60041,1446,21121,52.2275,15.2559
10,łódzkie,2021-03-29T10:31:00,137635,3490,34496,51.4635,19.1727
12,małopolskie,2021-03-29T10:31:00,171670,3865,40186,49.7225,20.2503
14,mazowieckie,2021-03-29T10:31:00,313086,6716,109531,51.8927,21.0022
16,opolskie,2021-03-29T10:31:00,53984,1500,11121,50.8004,17.938
18,podkarpackie,2021-03-29T10:31:00,104474,3063,31351,50.0575,22.0896
20,podlaskie,2021-03-29T10:31:00,58756,1645,18578,53.0697,22.9675
22,pomorskie,2021-03-29T10:31:00,160607,3291,57052,54.2944,18.1531
24,śląskie,2021-03-29T10:31:00,266825,5671,69188,50.5717,19.322
26,świętokrzyskie,2021-03-29T10:31:00,56104,1593,13587,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-29T10:31:00,106404,2355,40631,53.8671,20.7028
30,wielkopolskie,2021-03-29T10:31:00,220299,5117,56263,52.28,17.3523
32,zachodniopomorskie,2021-03-29T10:31:00,105083,2126,28884,53.4658,15.1823
,nieokreślono,2021-03-29T10:31:00,47350,78,1179282,52.0693,19.4803
