TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-14T10:30:00,187782,3765,79794,51.134,16.8842
04,kujawsko-pomorskie,2021-04-14T10:30:00,167710,3975,66736,53.1648,18.4834
06,lubelskie,2021-04-14T10:30:00,114468,3785,38484,51.2494,23.1011
08,lubuskie,2021-04-14T10:30:00,68215,1632,31992,52.2275,15.2559
10,łódzkie,2021-04-14T10:30:00,160934,4009,59306,51.4635,19.1727
12,małopolskie,2021-04-14T10:30:00,201662,4613,75227,49.7225,20.2503
14,mazowieckie,2021-04-14T10:30:00,363750,7745,175989,51.8927,21.0022
16,opolskie,2021-04-14T10:30:00,62087,1722,19813,50.8004,17.938
18,podkarpackie,2021-04-14T10:30:00,118817,3574,49844,50.0575,22.0896
20,podlaskie,2021-04-14T10:30:00,64938,1824,25411,53.0697,22.9675
22,pomorskie,2021-04-14T10:30:00,179095,3725,81894,54.2944,18.1531
24,śląskie,2021-04-14T10:30:00,323240,6777,134637,50.5717,19.322
26,świętokrzyskie,2021-04-14T10:30:00,65697,1894,24846,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-14T10:30:00,115523,2623,52557,53.8671,20.7028
30,wielkopolskie,2021-04-14T10:30:00,257793,5858,100566,52.28,17.3523
32,zachodniopomorskie,2021-04-14T10:30:00,117666,2326,42917,53.4658,15.1823
,nieokreślono,2021-04-14T10:30:00,51739,83,1169788,52.0693,19.4803
