TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-09T10:30:00,102517,2504,7295,51.134,16.8842
04,kujawsko-pomorskie,2021-02-09T10:30:00,108616,2496,12163,53.1648,18.4834
06,lubelskie,2021-02-09T10:30:00,77722,2558,6588,51.2494,23.1011
08,lubuskie,2021-02-09T10:30:00,38518,1010,3912,52.2275,15.2559
10,łódzkie,2021-02-09T10:30:00,99853,2796,7411,51.4635,19.1727
12,małopolskie,2021-02-09T10:30:00,119555,3140,5340,49.7225,20.2503
14,mazowieckie,2021-02-09T10:30:00,192737,4868,18392,51.8927,21.0022
16,opolskie,2021-02-09T10:30:00,41663,1242,2795,50.8004,17.938
18,podkarpackie,2021-02-09T10:30:00,67825,2246,3796,50.0575,22.0896
20,podlaskie,2021-02-09T10:30:00,42491,1156,4370,53.0697,22.9675
22,pomorskie,2021-02-09T10:30:00,106668,2351,12745,54.2944,18.1531
24,śląskie,2021-02-09T10:30:00,175959,4269,9965,50.5717,19.322
26,świętokrzyskie,2021-02-09T10:30:00,39483,1173,2288,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-09T10:30:00,70218,1761,8202,53.8671,53.8671
30,wielkopolskie,2021-02-09T10:30:00,157241,4121,13225,52.28,17.3523
32,zachodniopomorskie,2021-02-09T10:30:00,81173,1652,9831,53.4658,15.1823
,nieokreślono,2021-02-09T10:30:00,34446,17,1189156,52.0693,19.4803
