TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-04T10:30:00,171119,3441,55418,51.134,16.8842
04,kujawsko-pomorskie,2021-04-04T10:30:00,158587,3621,54218,53.1648,18.4834
06,lubelskie,2021-04-04T10:30:00,106921,3502,29768,51.2494,23.1011
08,lubuskie,2021-04-04T10:30:00,64099,1505,25436,52.2275,15.2559
10,łódzkie,2021-04-04T10:30:00,147683,3707,43804,51.4635,19.1727
12,małopolskie,2021-04-04T10:30:00,185774,4107,53125,49.7225,20.2503
14,mazowieckie,2021-04-04T10:30:00,338420,7119,135935,51.8927,21.0022
16,opolskie,2021-04-04T10:30:00,57726,1581,14130,50.8004,17.938
18,podkarpackie,2021-04-04T10:30:00,111565,3280,38837,50.0575,22.0896
20,podlaskie,2021-04-04T10:30:00,61526,1713,21286,53.0697,22.9675
22,pomorskie,2021-04-04T10:30:00,169528,3460,67563,54.2944,18.1531
24,śląskie,2021-04-04T10:30:00,294784,6059,92443,50.5717,19.322
26,świętokrzyskie,2021-04-04T10:30:00,60593,1684,17824,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-04T10:30:00,110939,2481,45859,53.8671,20.7028
30,wielkopolskie,2021-04-04T10:30:00,238771,5389,72426,52.28,17.3523
32,zachodniopomorskie,2021-04-04T10:30:00,111021,2212,34129,53.4658,15.1823
,nieokreślono,2021-04-04T10:30:00,49486,80,1176232,52.0693,19.4803
