TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-08-30 10:30:00,213724,4940,123466,51.134,16.8842
04,kujawsko-pomorskie,2021-08-30 10:30:00,180956,4795,89430,53.1648,18.4834
06,lubelskie,2021-08-30 10:30:00,127406,4486,59424,51.2494,23.1011
08,lubuskie,2021-08-30 10:30:00,74168,2056,42385,52.2275,15.2559
10,łódzkie,2021-08-30 10:30:00,180565,5135,93160,51.4635,19.1727
12,małopolskie,2021-08-30 10:30:00,223629,5869,113509,49.7225,20.2503
14,mazowieckie,2021-08-30 10:30:00,397821,9463,236735,51.8927,21.0022
16,opolskie,2021-08-30 10:30:00,70144,2055,32475,50.8004,17.938
18,podkarpackie,2021-08-30 10:30:00,127049,4466,65200,50.0575,22.0896
20,podlaskie,2021-08-30 10:30:00,70300,2150,34296,53.0697,22.9675
22,pomorskie,2021-08-30 10:30:00,192850,4492,105166,54.2944,18.1531
24,śląskie,2021-08-30 10:30:00,363251,9437,204466,50.5717,19.322
26,świętokrzyskie,2021-08-30 10:30:00,73248,2579,37564,50.6261,20.9406
28,warmińsko-mazurskie,2021-08-30 10:30:00,122164,3018,64011,53.8671,20.7028
30,wielkopolskie,2021-08-30 10:30:00,286202,7387,148374,52.28,17.3523
32,zachodniopomorskie,2021-08-30 10:30:00,130261,2939,62703,53.4658,15.1823
,nieokreślono,2021-08-30 10:30:00,54647,73,1144690,52.0693,19.4803
