TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-23 10:31:00,242426,5154,140903,51.134,16.8842
04,kujawsko-pomorskie,2021-11-23 10:31:00,202292,5112,102248,53.1648,18.4834
06,lubelskie,2021-11-23 10:31:00,186277,5670,106593,51.2494,23.1011
08,lubuskie,2021-11-23 10:31:00,82777,2110,47648,52.2275,15.2559
10,łódzkie,2021-11-23 10:31:00,209370,5532,112217,51.4635,19.1727
12,małopolskie,2021-11-23 10:31:00,254729,6304,132722,49.7225,20.2503
14,mazowieckie,2021-11-23 10:31:00,498395,10359,304299,51.8927,21.0022
16,opolskie,2021-11-23 10:31:00,79720,2196,37775,50.8004,17.938
18,podkarpackie,2021-11-23 10:31:00,149320,4846,80526,50.0575,22.0896
20,podlaskie,2021-11-23 10:31:00,97906,2595,56597,53.0697,22.9675
22,pomorskie,2021-11-23 10:31:00,218078,4660,121338,54.2944,18.1531
24,śląskie,2021-11-23 10:31:00,401607,9859,225702,50.5717,19.322
26,świętokrzyskie,2021-11-23 10:31:00,82166,2754,43170,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-23 10:31:00,139573,3222,75459,53.8671,20.7028
30,wielkopolskie,2021-11-23 10:31:00,316798,7635,165889,52.28,17.3523
32,zachodniopomorskie,2021-11-23 10:31:00,156098,3141,79859,53.4658,15.1823
,nieokreślono,2021-11-23 10:31:00,60166,79,1080375,52.0693,19.4803
