TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-20 11:06:00,216629,4979,125540,51.134,16.8842
04,kujawsko-pomorskie,2021-10-20 11:06:00,183006,4847,90869,53.1648,18.4834
06,lubelskie,2021-10-20 11:06:00,139764,4666,65607,51.2494,23.1011
08,lubuskie,2021-10-20 11:06:00,75028,2063,42991,52.2275,15.2559
10,łódzkie,2021-10-20 11:06:00,184006,5208,95350,51.4635,19.1727
12,małopolskie,2021-10-20 11:06:00,227477,5940,116372,49.7225,20.2503
14,mazowieckie,2021-10-20 11:06:00,408628,9577,243201,51.8927,21.0022
16,opolskie,2021-10-20 11:06:00,70974,2084,33057,50.8004,17.938
18,podkarpackie,2021-10-20 11:06:00,130324,4530,67428,50.0575,22.0896
20,podlaskie,2021-10-20 11:06:00,75686,2203,37039,53.0697,22.9675
22,pomorskie,2021-10-20 11:06:00,195739,4523,107116,54.2944,18.1531
24,śląskie,2021-10-20 11:06:00,366520,9494,206731,50.5717,19.322
26,świętokrzyskie,2021-10-20 11:06:00,74163,2608,38193,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-20 11:06:00,124187,3046,65230,53.8671,20.7028
30,wielkopolskie,2021-10-20 11:06:00,289065,7435,150193,52.28,17.3523
32,zachodniopomorskie,2021-10-20 11:06:00,133955,2974,65122,53.4658,15.1823
,nieokreślono,2021-10-20 11:06:00,55465,77,1128384,52.0693,19.4803
