TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-08-24 10:30:00,213647,4940,123372,51.134,16.8842
04,kujawsko-pomorskie,2021-08-24 10:30:00,180909,4795,89369,53.1648,18.4834
06,lubelskie,2021-08-24 10:30:00,127346,4485,59365,51.2494,23.1011
08,lubuskie,2021-08-24 10:30:00,74144,2055,42360,52.2275,15.2559
10,łódzkie,2021-08-24 10:30:00,180486,5133,93074,51.4635,19.1727
12,małopolskie,2021-08-24 10:30:00,223468,5869,113349,49.7225,20.2503
14,mazowieckie,2021-08-24 10:30:00,397596,9462,236548,51.8927,21.0022
16,opolskie,2021-08-24 10:30:00,70113,2055,32445,50.8004,17.938
18,podkarpackie,2021-08-24 10:30:00,126942,4465,65122,50.0575,22.0896
20,podlaskie,2021-08-24 10:30:00,70235,2149,34230,53.0697,22.9675
22,pomorskie,2021-08-24 10:30:00,192752,4492,105086,54.2944,18.1531
24,śląskie,2021-08-24 10:30:00,363121,9435,204361,50.5717,19.322
26,świętokrzyskie,2021-08-24 10:30:00,73208,2578,37523,50.6261,20.9406
28,warmińsko-mazurskie,2021-08-24 10:30:00,122129,3017,63964,53.8671,20.7028
30,wielkopolskie,2021-08-24 10:30:00,286125,7385,148288,52.28,17.3523
32,zachodniopomorskie,2021-08-24 10:30:00,130182,2936,62650,53.4658,15.1823
,nieokreślono,2021-08-24 10:30:00,54634,73,1145249,52.0693,19.4803
