TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-12T10:30:00,212964,4873,122417,51.134,16.8842
04,kujawsko-pomorskie,2021-06-12T10:30:00,180490,4757,88760,53.1648,18.4834
06,lubelskie,2021-06-12T10:30:00,126668,4426,58475,51.2494,23.1011
08,lubuskie,2021-06-12T10:30:00,73991,2037,42123,52.2275,15.2559
10,łódzkie,2021-06-12T10:30:00,179879,5089,91932,51.4635,19.1727
12,małopolskie,2021-06-12T10:30:00,222450,5806,112071,49.7225,20.2503
14,mazowieckie,2021-06-12T10:30:00,396233,9380,234803,51.8927,21.0022
16,opolskie,2021-06-12T10:30:00,69871,2035,32109,50.8004,17.938
18,podkarpackie,2021-06-12T10:30:00,126430,4431,64656,50.0575,22.0896
20,podlaskie,2021-06-12T10:30:00,69834,2136,33792,53.0697,22.9675
22,pomorskie,2021-06-12T10:30:00,192205,4437,104446,54.2944,18.1531
24,śląskie,2021-06-12T10:30:00,362160,9341,203027,50.5717,19.322
26,świętokrzyskie,2021-06-12T10:30:00,72935,2538,37139,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-12T10:30:00,121811,2993,63558,53.8671,20.7028
30,wielkopolskie,2021-06-12T10:30:00,285308,7308,147168,52.28,17.3523
32,zachodniopomorskie,2021-06-12T10:30:00,129742,2906,62074,53.4658,15.1823
,nieokreślono,2021-06-12T10:30:00,54272,69,1149657,52.0693,19.4803
