TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-04 10:30:00,213824,4942,123536,51.134,16.8842
04,kujawsko-pomorskie,2021-09-04 10:30:00,181014,4796,89464,53.1648,18.4834
06,lubelskie,2021-09-04 10:30:00,127555,4491,59464,51.2494,23.1011
08,lubuskie,2021-09-04 10:30:00,74193,2057,42401,52.2275,15.2559
10,łódzkie,2021-09-04 10:30:00,180690,5139,93227,51.4635,19.1727
12,małopolskie,2021-09-04 10:30:00,223845,5871,113642,49.7225,20.2503
14,mazowieckie,2021-09-04 10:30:00,398048,9465,236922,51.8927,21.0022
16,opolskie,2021-09-04 10:30:00,70189,2056,32512,50.8004,17.938
18,podkarpackie,2021-09-04 10:30:00,127158,4469,65281,50.0575,22.0896
20,podlaskie,2021-09-04 10:30:00,70384,2150,34354,53.0697,22.9675
22,pomorskie,2021-09-04 10:30:00,192985,4497,105253,54.2944,18.1531
24,śląskie,2021-09-04 10:30:00,363388,9440,204592,50.5717,19.322
26,świętokrzyskie,2021-09-04 10:30:00,73284,2581,37597,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-04 10:30:00,122212,3020,64047,53.8671,20.7028
30,wielkopolskie,2021-09-04 10:30:00,286326,7388,148436,52.28,17.3523
32,zachodniopomorskie,2021-09-04 10:30:00,130389,2942,62750,53.4658,15.1823
,nieokreślono,2021-09-04 10:30:00,54677,75,1143852,52.0693,19.4803
