TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-17T10:30:00,210950,4638,117854,51.134,16.8842
04,kujawsko-pomorskie,2021-05-17T10:30:00,179506,4639,86377,53.1648,18.4834
06,lubelskie,2021-05-17T10:30:00,125306,4282,55759,51.2494,23.1011
08,lubuskie,2021-05-17T10:30:00,73578,1964,41145,52.2275,15.2559
10,łódzkie,2021-05-17T10:30:00,178087,4883,87986,51.4635,19.1727
12,małopolskie,2021-05-17T10:30:00,220756,5570,108413,49.7225,20.2503
14,mazowieckie,2021-05-17T10:30:00,393478,9079,228750,51.8927,21.0022
16,opolskie,2021-05-17T10:30:00,69098,1976,30462,50.8004,17.938
18,podkarpackie,2021-05-17T10:30:00,125900,4315,63564,50.0575,22.0896
20,podlaskie,2021-05-17T10:30:00,69209,2074,32612,53.0697,22.9675
22,pomorskie,2021-05-17T10:30:00,191046,4319,101651,54.2944,18.1531
24,śląskie,2021-05-17T10:30:00,359512,8783,196707,50.5717,19.322
26,świętokrzyskie,2021-05-17T10:30:00,72344,2372,35888,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-17T10:30:00,121204,2874,62333,53.8671,20.7028
30,wielkopolskie,2021-05-17T10:30:00,282822,7058,142022,52.28,17.3523
32,zachodniopomorskie,2021-05-17T10:30:00,128507,2781,59424,53.4658,15.1823
,nieokreślono,2021-05-17T10:30:00,53887,68,1154756,52.0693,19.4803
