TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-25T10:31:00,145106,3165,34175,51.134,16.8842
04,kujawsko-pomorskie,2021-03-25T10:31:00,144511,3323,39851,53.1648,18.4834
06,lubelskie,2021-03-25T10:31:00,97397,3297,21809,51.2494,23.1011
08,lubuskie,2021-03-25T10:31:00,57102,1385,18209,52.2275,15.2559
10,łódzkie,2021-03-25T10:31:00,131560,3426,29063,51.4635,19.1727
12,małopolskie,2021-03-25T10:31:00,162190,3797,31901,49.7225,20.2503
14,mazowieckie,2021-03-25T10:31:00,295131,6592,92349,51.8927,21.0022
16,opolskie,2021-03-25T10:31:00,51521,1470,9224,50.8004,17.938
18,podkarpackie,2021-03-25T10:31:00,99331,2967,25867,50.0575,22.0896
20,podlaskie,2021-03-25T10:31:00,57131,1609,16547,53.0697,22.9675
22,pomorskie,2021-03-25T10:31:00,153115,3226,50195,54.2944,18.1531
24,śląskie,2021-03-25T10:31:00,249345,5558,54238,50.5717,19.322
26,świętokrzyskie,2021-03-25T10:31:00,53040,1533,11070,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-25T10:31:00,103443,2319,36476,53.8671,20.7028
30,wielkopolskie,2021-03-25T10:31:00,207826,5021,46191,52.28,17.3523
32,zachodniopomorskie,2021-03-25T10:31:00,101417,2096,25458,53.4658,15.1823
,nieokreślono,2021-03-25T10:31:00,45655,76,1180233,52.0693,19.4803
