TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-07 10:30:00,213883,4942,123571,51.134,16.8842
04,kujawsko-pomorskie,2021-09-07 10:30:00,181052,4797,89495,53.1648,18.4834
06,lubelskie,2021-09-07 10:30:00,127626,4492,59506,51.2494,23.1011
08,lubuskie,2021-09-07 10:30:00,74217,2057,42414,52.2275,15.2559
10,łódzkie,2021-09-07 10:30:00,180745,5140,93276,51.4635,19.1727
12,małopolskie,2021-09-07 10:30:00,223929,5872,113723,49.7225,20.2503
14,mazowieckie,2021-09-07 10:30:00,398178,9470,237068,51.8927,21.0022
16,opolskie,2021-09-07 10:30:00,70205,2056,32529,50.8004,17.938
18,podkarpackie,2021-09-07 10:30:00,127229,4469,65331,50.0575,22.0896
20,podlaskie,2021-09-07 10:30:00,70434,2152,34385,53.0697,22.9675
22,pomorskie,2021-09-07 10:30:00,193037,4497,105306,54.2944,18.1531
24,śląskie,2021-09-07 10:30:00,363464,9441,204661,50.5717,19.322
26,świętokrzyskie,2021-09-07 10:30:00,73307,2582,37622,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-07 10:30:00,122242,3020,64063,53.8671,20.7028
30,wielkopolskie,2021-09-07 10:30:00,286375,7388,148479,52.28,17.3523
32,zachodniopomorskie,2021-09-07 10:30:00,130457,2942,62802,53.4658,15.1823
,nieokreślono,2021-09-07 10:30:00,54691,75,1143471,52.0693,19.4803
