TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-26 10:30:00,300820,5894,201635,51.134,16.8842
04,kujawsko-pomorskie,2021-12-26 10:30:00,238129,5862,141236,53.1648,18.4834
06,lubelskie,2021-12-26 10:30:00,209798,6681,140134,51.2494,23.1011
08,lubuskie,2021-12-26 10:30:00,102121,2421,67678,52.2275,15.2559
10,łódzkie,2021-12-26 10:30:00,248915,6390,155513,51.4635,19.1727
12,małopolskie,2021-12-26 10:30:00,313081,7455,193209,49.7225,20.2503
14,mazowieckie,2021-12-26 10:30:00,601016,12076,427970,51.8927,21.0022
16,opolskie,2021-12-26 10:30:00,101946,2691,60583,50.8004,17.938
18,podkarpackie,2021-12-26 10:30:00,173588,5813,108753,50.0575,22.0896
20,podlaskie,2021-12-26 10:30:00,109499,3162,73475,53.0697,22.9675
22,pomorskie,2021-12-26 10:30:00,260093,5240,165549,54.2944,18.1531
24,śląskie,2021-12-26 10:30:00,490757,11344,317504,50.5717,19.322
26,świętokrzyskie,2021-12-26 10:30:00,97379,3179,59499,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-26 10:30:00,163466,3742,101922,53.8671,20.7028
30,wielkopolskie,2021-12-26 10:30:00,382355,8625,233720,52.28,17.3523
32,zachodniopomorskie,2021-12-26 10:30:00,191394,3664,118555,53.4658,15.1823
,nieokreślono,2021-12-26 10:30:00,65481,88,996499,52.0693,19.4803
