TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-14 10:30:00,283577,5542,178118,51.134,16.8842
04,kujawsko-pomorskie,2021-12-14 10:30:00,227853,5553,127299,53.1648,18.4834
06,lubelskie,2021-12-14 10:30:00,204406,6388,132205,51.2494,23.1011
08,lubuskie,2021-12-14 10:30:00,96365,2301,59543,52.2275,15.2559
10,łódzkie,2021-12-14 10:30:00,237365,6038,139767,51.4635,19.1727
12,małopolskie,2021-12-14 10:30:00,295652,6985,170295,49.7225,20.2503
14,mazowieckie,2021-12-14 10:30:00,573989,11437,390612,51.8927,21.0022
16,opolskie,2021-12-14 10:30:00,95277,2487,51672,50.8004,17.938
18,podkarpackie,2021-12-14 10:30:00,167219,5393,99669,50.0575,22.0896
20,podlaskie,2021-12-14 10:30:00,107147,3016,69667,53.0697,22.9675
22,pomorskie,2021-12-14 10:30:00,247252,4998,148739,54.2944,18.1531
24,śląskie,2021-12-14 10:30:00,464463,10652,281867,50.5717,19.322
26,świętokrzyskie,2021-12-14 10:30:00,92903,3031,53460,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-14 10:30:00,156611,3533,92235,53.8671,20.7028
30,wielkopolskie,2021-12-14 10:30:00,362253,8156,207612,52.28,17.3523
32,zachodniopomorskie,2021-12-14 10:30:00,180797,3450,104704,53.4658,15.1823
,nieokreślono,2021-12-14 10:30:00,63956,85,1025849,52.0693,19.4803
