TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-16T10:30:00,210837,4638,117400,51.134,16.8842
04,kujawsko-pomorskie,2021-05-16T10:30:00,179447,4639,86151,53.1648,18.4834
06,lubelskie,2021-05-16T10:30:00,125269,4282,55532,51.2494,23.1011
08,lubuskie,2021-05-16T10:30:00,73559,1964,41033,52.2275,15.2559
10,łódzkie,2021-05-16T10:30:00,178021,4883,87618,51.4635,19.1727
12,małopolskie,2021-05-16T10:30:00,220665,5567,108085,49.7225,20.2503
14,mazowieckie,2021-05-16T10:30:00,393333,9079,228088,51.8927,21.0022
16,opolskie,2021-05-16T10:30:00,69053,1976,30310,50.8004,17.938
18,podkarpackie,2021-05-16T10:30:00,125861,4315,63419,50.0575,22.0896
20,podlaskie,2021-05-16T10:30:00,69182,2074,32508,53.0697,22.9675
22,pomorskie,2021-05-16T10:30:00,190948,4319,101340,54.2944,18.1531
24,śląskie,2021-05-16T10:30:00,359384,8782,195975,50.5717,19.322
26,świętokrzyskie,2021-05-16T10:30:00,72307,2366,35768,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-16T10:30:00,121184,2874,62182,53.8671,20.7028
30,wielkopolskie,2021-05-16T10:30:00,282719,7057,141521,52.28,17.3523
32,zachodniopomorskie,2021-05-16T10:30:00,128441,2781,59202,53.4658,15.1823
,nieokreślono,2021-05-16T10:30:00,53869,68,1154842,52.0693,19.4803
