TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-09 10:30:00,215488,4958,124803,51.134,16.8842
04,kujawsko-pomorskie,2021-10-09 10:30:00,182052,4832,90291,53.1648,18.4834
06,lubelskie,2021-10-09 10:30:00,133010,4576,62297,51.2494,23.1011
08,lubuskie,2021-10-09 10:30:00,74646,2062,42754,52.2275,15.2559
10,łódzkie,2021-10-09 10:30:00,182480,5176,94525,51.4635,19.1727
12,małopolskie,2021-10-09 10:30:00,225989,5915,115406,49.7225,20.2503
14,mazowieckie,2021-10-09 10:30:00,403132,9523,240136,51.8927,21.0022
16,opolskie,2021-10-09 10:30:00,70618,2072,32870,50.8004,17.938
18,podkarpackie,2021-10-09 10:30:00,129000,4506,66590,50.0575,22.0896
20,podlaskie,2021-10-09 10:30:00,72681,2176,35492,53.0697,22.9675
22,pomorskie,2021-10-09 10:30:00,194448,4518,106307,54.2944,18.1531
24,śląskie,2021-10-09 10:30:00,365102,9474,205895,50.5717,19.322
26,świętokrzyskie,2021-10-09 10:30:00,73700,2598,37970,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-09 10:30:00,123257,3030,64704,53.8671,20.7028
30,wielkopolskie,2021-10-09 10:30:00,287783,7412,149489,52.28,17.3523
32,zachodniopomorskie,2021-10-09 10:30:00,132371,2959,64127,53.4658,15.1823
,nieokreślono,2021-10-09 10:30:00,55117,77,1133775,52.0693,19.4803
