TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-25T10:30:00,213355,4935,123098,51.134,16.8842
04,kujawsko-pomorskie,2021-07-25T10:30:00,180709,4787,89138,53.1648,18.4834
06,lubelskie,2021-07-25T10:30:00,127038,4479,59035,51.2494,23.1011
08,lubuskie,2021-07-25T10:30:00,74055,2052,42257,52.2275,15.2559
10,łódzkie,2021-07-25T10:30:00,180246,5130,92832,51.4635,19.1727
12,małopolskie,2021-07-25T10:30:00,222839,5864,112675,49.7225,20.2503
14,mazowieckie,2021-07-25T10:30:00,396911,9455,235880,51.8927,21.0022
16,opolskie,2021-07-25T10:30:00,69988,2053,32348,50.8004,17.938
18,podkarpackie,2021-07-25T10:30:00,126620,4460,64890,50.0575,22.0896
20,podlaskie,2021-07-25T10:30:00,70004,2145,34025,53.0697,22.9675
22,pomorskie,2021-07-25T10:30:00,192445,4487,104794,54.2944,18.1531
24,śląskie,2021-07-25T10:30:00,362644,9426,203879,50.5717,19.322
26,świętokrzyskie,2021-07-25T10:30:00,73090,2575,37387,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-25T10:30:00,121965,3011,63799,53.8671,20.7028
30,wielkopolskie,2021-07-25T10:30:00,285839,7376,147997,52.28,17.3523
32,zachodniopomorskie,2021-07-25T10:30:00,129978,2934,62457,53.4658,15.1823
,nieokreślono,2021-07-25T10:30:00,54420,73,1146788,52.0693,19.4803
