TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-10T10:30:00,213246,4928,122980,51.134,16.8842
04,kujawsko-pomorskie,2021-07-10T10:30:00,180657,4785,89062,53.1648,18.4834
06,lubelskie,2021-07-10T10:30:00,126936,4470,58944,51.2494,23.1011
08,lubuskie,2021-07-10T10:30:00,74038,2051,42238,52.2275,15.2559
10,łódzkie,2021-07-10T10:30:00,180159,5126,92507,51.4635,19.1727
12,małopolskie,2021-07-10T10:30:00,222693,5861,112567,49.7225,20.2503
14,mazowieckie,2021-07-10T10:30:00,396710,9445,235659,51.8927,21.0022
16,opolskie,2021-07-10T10:30:00,69968,2052,32317,50.8004,17.938
18,podkarpackie,2021-07-10T10:30:00,126563,4450,64846,50.0575,22.0896
20,podlaskie,2021-07-10T10:30:00,69943,2143,33960,53.0697,22.9675
22,pomorskie,2021-07-10T10:30:00,192361,4483,104704,54.2944,18.1531
24,śląskie,2021-07-10T10:30:00,362522,9419,203733,50.5717,19.322
26,świętokrzyskie,2021-07-10T10:30:00,73053,2568,37333,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-10T10:30:00,121929,3009,63750,53.8671,20.7028
30,wielkopolskie,2021-07-10T10:30:00,285695,7367,147844,52.28,17.3523
32,zachodniopomorskie,2021-07-10T10:30:00,129922,2929,62375,53.4658,15.1823
,nieokreślono,2021-07-10T10:30:00,54360,73,1147639,52.0693,19.4803
