TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-21T10:30:00,137576,3062,29190,51.134,16.8842
04,kujawsko-pomorskie,2021-03-21T10:30:00,139417,3191,36167,53.1648,18.4834
06,lubelskie,2021-03-21T10:30:00,94532,3193,19858,51.2494,23.1011
08,lubuskie,2021-03-21T10:30:00,54494,1351,16321,52.2275,15.2559
10,łódzkie,2021-03-21T10:30:00,125543,3345,25491,51.4635,19.1727
12,małopolskie,2021-03-21T10:30:00,154245,3696,27284,49.7225,20.2503
14,mazowieckie,2021-03-21T10:30:00,279715,6394,80031,51.8927,21.0022
16,opolskie,2021-03-21T10:30:00,49839,1437,8106,50.8004,17.938
18,podkarpackie,2021-03-21T10:30:00,94992,2862,22611,50.0575,22.0896
20,podlaskie,2021-03-21T10:30:00,55343,1569,15318,53.0697,22.9675
22,pomorskie,2021-03-21T10:30:00,147084,3112,45074,54.2944,18.1531
24,śląskie,2021-03-21T10:30:00,235428,5335,46317,50.5717,19.322
26,świętokrzyskie,2021-03-21T10:30:00,50343,1465,9531,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-21T10:30:00,100002,2252,33410,53.8671,20.7028
30,wielkopolskie,2021-03-21T10:30:00,198529,4915,40929,52.28,17.3523
32,zachodniopomorskie,2021-03-21T10:30:00,98239,2049,23669,53.4658,15.1823
,nieokreślono,2021-03-21T10:30:00,43229,72,1177520,52.0693,19.4803
