TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-20T10:30:00,96110,2246,237,51.134,16.8842
04,kujawsko-pomorskie,2021-01-20T10:30:00,98996,2021,410,53.1648,18.4834
06,lubelskie,2021-01-20T10:30:00,72503,2203,142,51.2494,23.1011
08,lubuskie,2021-01-20T10:30:00,35303,854,176,52.2275,15.2559
10,łódzkie,2021-01-20T10:30:00,94295,2421,229,51.4635,19.1727
12,małopolskie,2021-01-20T10:30:00,114747,2906,201,49.7225,20.2503
14,mazowieckie,2021-01-20T10:30:00,176930,4001,688,51.8927,21.0022
16,opolskie,2021-01-20T10:30:00,39715,1145,112,50.8004,17.938
18,podkarpackie,2021-01-20T10:30:00,64249,2060,116,50.0575,22.0896
20,podlaskie,2021-01-20T10:30:00,38573,986,83,53.0697,22.9675
22,pomorskie,2021-01-20T10:30:00,96466,1951,552,54.2944,18.1531
24,śląskie,2021-01-20T10:30:00,167550,3867,298,50.5717,19.322
26,świętokrzyskie,2021-01-20T10:30:00,37509,1021,81,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-20T10:30:00,63464,1491,233,53.8671,20.7028
30,wielkopolskie,2021-01-20T10:30:00,147552,3587,439,52.28,17.3523
32,zachodniopomorskie,2021-01-20T10:30:00,74794,1369,547,53.4658,15.1823
,nieokreślono,2021-01-20T10:30:00,31991,12,1193387,52.0693,19.4803
