TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-03T10:30:00,212705,4835,121720,51.134,16.8842
04,kujawsko-pomorskie,2021-06-03T10:30:00,180353,4731,88460,53.1648,18.4834
06,lubelskie,2021-06-03T10:30:00,126449,4396,58018,51.2494,23.1011
08,lubuskie,2021-06-03T10:30:00,73928,2028,41990,52.2275,15.2559
10,łódzkie,2021-06-03T10:30:00,179625,5052,91315,51.4635,19.1727
12,małopolskie,2021-06-03T10:30:00,222215,5765,111551,49.7225,20.2503
14,mazowieckie,2021-06-03T10:30:00,395815,9319,233868,51.8927,21.0022
16,opolskie,2021-06-03T10:30:00,69764,2029,31824,50.8004,17.938
18,podkarpackie,2021-06-03T10:30:00,126312,4416,64501,50.0575,22.0896
20,podlaskie,2021-06-03T10:30:00,69762,2120,33586,53.0697,22.9675
22,pomorskie,2021-06-03T10:30:00,192084,4425,104076,54.2944,18.1531
24,śląskie,2021-06-03T10:30:00,361853,9279,202103,50.5717,19.322
26,świętokrzyskie,2021-06-03T10:30:00,72857,2501,36937,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-03T10:30:00,121720,2974,63376,53.8671,20.7028
30,wielkopolskie,2021-06-03T10:30:00,284962,7253,146382,52.28,17.3523
32,zachodniopomorskie,2021-06-03T10:30:00,129597,2883,61655,53.4658,15.1823
,nieokreślono,2021-06-03T10:30:00,54091,69,1150765,52.0693,19.4803
