TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-25T10:30:00,213143,4904,122782,51.134,16.8842
04,kujawsko-pomorskie,2021-06-25T10:30:00,180588,4771,88961,53.1648,18.4834
06,lubelskie,2021-06-25T10:30:00,126857,4454,58783,51.2494,23.1011
08,lubuskie,2021-06-25T10:30:00,74019,2043,42209,52.2275,15.2559
10,łódzkie,2021-06-25T10:30:00,180056,5109,92316,51.4635,19.1727
12,małopolskie,2021-06-25T10:30:00,222607,5834,112398,49.7225,20.2503
14,mazowieckie,2021-06-25T10:30:00,396529,9427,235380,51.8927,21.0022
16,opolskie,2021-06-25T10:30:00,69937,2048,32257,50.8004,17.938
18,podkarpackie,2021-06-25T10:30:00,126519,4445,64780,50.0575,22.0896
20,podlaskie,2021-06-25T10:30:00,69901,2142,33895,53.0697,22.9675
22,pomorskie,2021-06-25T10:30:00,192295,4469,104612,54.2944,18.1531
24,śląskie,2021-06-25T10:30:00,362410,9402,203478,50.5717,19.322
26,świętokrzyskie,2021-06-25T10:30:00,73009,2557,37259,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-25T10:30:00,121870,3002,63684,53.8671,20.7028
30,wielkopolskie,2021-06-25T10:30:00,285547,7355,147634,52.28,17.3523
32,zachodniopomorskie,2021-06-25T10:30:00,129858,2922,62281,53.4658,15.1823
,nieokreślono,2021-06-25T10:30:00,54325,69,1148500,52.0693,19.4803
