TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-29T10:30:00,213384,4935,123120,51.134,16.8842
04,kujawsko-pomorskie,2021-07-29T10:30:00,180725,4790,89166,53.1648,18.4834
06,lubelskie,2021-07-29T10:30:00,127068,4480,59065,51.2494,23.1011
08,lubuskie,2021-07-29T10:30:00,74069,2053,42265,52.2275,15.2559
10,łódzkie,2021-07-29T10:30:00,180259,5132,92862,51.4635,19.1727
12,małopolskie,2021-07-29T10:30:00,222911,5865,112734,49.7225,20.2503
14,mazowieckie,2021-07-29T10:30:00,396971,9455,235952,51.8927,21.0022
16,opolskie,2021-07-29T10:30:00,69999,2054,32354,50.8004,17.938
18,podkarpackie,2021-07-29T10:30:00,126653,4460,64907,50.0575,22.0896
20,podlaskie,2021-07-29T10:30:00,70027,2146,34040,53.0697,22.9675
22,pomorskie,2021-07-29T10:30:00,192479,4490,104810,54.2944,18.1531
24,śląskie,2021-07-29T10:30:00,362694,9426,203921,50.5717,19.322
26,świętokrzyskie,2021-07-29T10:30:00,73102,2575,37400,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-29T10:30:00,121987,3011,63808,53.8671,20.7028
30,wielkopolskie,2021-07-29T10:30:00,285867,7378,148030,52.28,17.3523
32,zachodniopomorskie,2021-07-29T10:30:00,129995,2934,62471,53.4658,15.1823
,nieokreślono,2021-07-29T10:30:00,54440,73,1146624,52.0693,19.4803
