TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-15 10:30:00,285626,5582,179389,51.134,16.8842
04,kujawsko-pomorskie,2021-12-15 10:30:00,228937,5600,127893,53.1648,18.4834
06,lubelskie,2021-12-15 10:30:00,205099,6423,132518,51.2494,23.1011
08,lubuskie,2021-12-15 10:30:00,96982,2307,60036,52.2275,15.2559
10,łódzkie,2021-12-15 10:30:00,238773,6070,140627,51.4635,19.1727
12,małopolskie,2021-12-15 10:30:00,297832,7067,171550,49.7225,20.2503
14,mazowieckie,2021-12-15 10:30:00,577560,11530,392962,51.8927,21.0022
16,opolskie,2021-12-15 10:30:00,95949,2526,52223,50.8004,17.938
18,podkarpackie,2021-12-15 10:30:00,168023,5413,100066,50.0575,22.0896
20,podlaskie,2021-12-15 10:30:00,107518,3034,69859,53.0697,22.9675
22,pomorskie,2021-12-15 10:30:00,248850,5027,149885,54.2944,18.1531
24,śląskie,2021-12-15 10:30:00,468085,10731,283749,50.5717,19.322
26,świętokrzyskie,2021-12-15 10:30:00,93483,3050,53753,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-15 10:30:00,157546,3558,92602,53.8671,20.7028
30,wielkopolskie,2021-12-15 10:30:00,364875,8226,208786,52.28,17.3523
32,zachodniopomorskie,2021-12-15 10:30:00,182062,3485,105569,53.4658,15.1823
,nieokreślono,2021-12-15 10:30:00,64149,85,1022755,52.0693,19.4803
