TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-17T10:30:00,213047,4893,122568,51.134,16.8842
04,kujawsko-pomorskie,2021-06-17T10:30:00,180543,4762,88849,53.1648,18.4834
06,lubelskie,2021-06-17T10:30:00,126744,4433,58590,51.2494,23.1011
08,lubuskie,2021-06-17T10:30:00,74008,2041,42166,52.2275,15.2559
10,łódzkie,2021-06-17T10:30:00,179970,5100,92091,51.4635,19.1727
12,małopolskie,2021-06-17T10:30:00,222518,5816,112215,49.7225,20.2503
14,mazowieckie,2021-06-17T10:30:00,396384,9403,235050,51.8927,21.0022
16,opolskie,2021-06-17T10:30:00,69901,2042,32193,50.8004,17.938
18,podkarpackie,2021-06-17T10:30:00,126468,4435,64718,50.0575,22.0896
20,podlaskie,2021-06-17T10:30:00,69858,2140,33835,53.0697,22.9675
22,pomorskie,2021-06-17T10:30:00,192249,4445,104513,54.2944,18.1531
24,śląskie,2021-06-17T10:30:00,362275,9368,203211,50.5717,19.322
26,świętokrzyskie,2021-06-17T10:30:00,72965,2548,37199,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-17T10:30:00,121835,2996,63618,53.8671,20.7028
30,wielkopolskie,2021-06-17T10:30:00,285416,7333,147388,52.28,17.3523
32,zachodniopomorskie,2021-06-17T10:30:00,129801,2910,62156,53.4658,15.1823
,nieokreślono,2021-06-17T10:30:00,54294,69,1149175,52.0693,19.4803
