TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-04T10:30:00,101314,2462,5501,51.134,16.8842
04,kujawsko-pomorskie,2021-02-04T10:30:00,106646,2378,9381,53.1648,18.4834
06,lubelskie,2021-02-04T10:30:00,76627,2485,5056,51.2494,23.1011
08,lubuskie,2021-02-04T10:30:00,37797,991,2980,52.2275,15.2559
10,łódzkie,2021-02-04T10:30:00,98718,2744,5754,51.4635,19.1727
12,małopolskie,2021-02-04T10:30:00,118496,3096,4035,49.7225,20.2503
14,mazowieckie,2021-02-04T10:30:00,189006,4719,13708,51.8927,21.0022
16,opolskie,2021-02-04T10:30:00,41281,1211,2169,50.8004,17.938
18,podkarpackie,2021-02-04T10:30:00,66910,2212,2811,50.0575,22.0896
20,podlaskie,2021-02-04T10:30:00,41632,1121,3166,53.0697,22.9675
22,pomorskie,2021-02-04T10:30:00,104271,2272,9931,54.2944,18.1531
24,śląskie,2021-02-04T10:30:00,174025,4191,7526,50.5717,19.322
26,świętokrzyskie,2021-02-04T10:30:00,38890,1132,1771,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-04T10:30:00,68610,1711,6348,53.8671,20.7028
30,wielkopolskie,2021-02-04T10:30:00,155340,4003,10189,52.28,17.3523
32,zachodniopomorskie,2021-02-04T10:30:00,80025,1599,7845,53.4658,15.1823
,nieokreślono,2021-02-04T10:30:00,33923,17,1189992,52.0693,19.4803
