TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-24 10:30:00,244604,5182,141530,51.134,16.8842
04,kujawsko-pomorskie,2021-11-24 10:30:00,203672,5133,102722,53.1648,18.4834
06,lubelskie,2021-11-24 10:30:00,187780,5733,107240,51.2494,23.1011
08,lubuskie,2021-11-24 10:30:00,83283,2126,47805,52.2275,15.2559
10,łódzkie,2021-11-24 10:30:00,211256,5563,112851,51.4635,19.1727
12,małopolskie,2021-11-24 10:30:00,256905,6343,133213,49.7225,20.2503
14,mazowieckie,2021-11-24 10:30:00,503672,10420,306721,51.8927,21.0022
16,opolskie,2021-11-24 10:30:00,80519,2218,37913,50.8004,17.938
18,podkarpackie,2021-11-24 10:30:00,150378,4860,80898,50.0575,22.0896
20,podlaskie,2021-11-24 10:30:00,98772,2628,56999,53.0697,22.9675
22,pomorskie,2021-11-24 10:30:00,219583,4673,121891,54.2944,18.1531
24,śląskie,2021-11-24 10:30:00,405195,9899,226507,50.5717,19.322
26,świętokrzyskie,2021-11-24 10:30:00,82669,2772,43364,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-24 10:30:00,140553,3244,75760,53.8671,20.7028
30,wielkopolskie,2021-11-24 10:30:00,319405,7664,166506,52.28,17.3523
32,zachodniopomorskie,2021-11-24 10:30:00,157453,3151,80526,53.4658,15.1823
,nieokreślono,2021-11-24 10:30:00,60430,79,1077132,52.0693,19.4803
