TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-11 10:30:00,228024,5054,130864,51.134,16.8842
04,kujawsko-pomorskie,2021-11-11 10:30:00,191521,4943,94866,53.1648,18.4834
06,lubelskie,2021-11-11 10:30:00,170486,5201,87364,51.2494,23.1011
08,lubuskie,2021-11-11 10:30:00,78409,2078,44602,52.2275,15.2559
10,łódzkie,2021-11-11 10:30:00,196967,5376,101365,51.4635,19.1727
12,małopolskie,2021-11-11 10:30:00,239140,6080,121767,49.7225,20.2503
14,mazowieckie,2021-11-11 10:30:00,453846,9907,266311,51.8927,21.0022
16,opolskie,2021-11-11 10:30:00,74490,2130,34648,50.8004,17.938
18,podkarpackie,2021-11-11 10:30:00,140034,4652,72666,50.0575,22.0896
20,podlaskie,2021-11-11 10:30:00,90142,2409,47172,53.0697,22.9675
22,pomorskie,2021-11-11 10:30:00,206469,4568,112260,54.2944,18.1531
24,śląskie,2021-11-11 10:30:00,380387,9668,212720,50.5717,19.322
26,świętokrzyskie,2021-11-11 10:30:00,77812,2672,39995,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-11 10:30:00,132118,3130,69030,53.8671,20.7028
30,wielkopolskie,2021-11-11 10:30:00,300434,7535,155233,52.28,17.3523
32,zachodniopomorskie,2021-11-11 10:30:00,144668,3044,70990,53.4658,15.1823
,nieokreślono,2021-11-11 10:30:00,57857,77,1102498,52.0693,19.4803
