TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-13T10:30:00,210006,4594,115752,51.134,16.8842
04,kujawsko-pomorskie,2021-05-13T10:30:00,179026,4609,85313,53.1648,18.4834
06,lubelskie,2021-05-13T10:30:00,124780,4252,54525,51.2494,23.1011
08,lubuskie,2021-05-13T10:30:00,73349,1946,40652,52.2275,15.2559
10,łódzkie,2021-05-13T10:30:00,177377,4838,86195,51.4635,19.1727
12,małopolskie,2021-05-13T10:30:00,220036,5529,106886,49.7225,20.2503
14,mazowieckie,2021-05-13T10:30:00,392282,9004,225930,51.8927,21.0022
16,opolskie,2021-05-13T10:30:00,68771,1960,29788,50.8004,17.938
18,podkarpackie,2021-05-13T10:30:00,125681,4286,63010,50.0575,22.0896
20,podlaskie,2021-05-13T10:30:00,68974,2064,32177,53.0697,22.9675
22,pomorskie,2021-05-13T10:30:00,190369,4299,100460,54.2944,18.1531
24,śląskie,2021-05-13T10:30:00,358361,8644,193448,50.5717,19.322
26,świętokrzyskie,2021-05-13T10:30:00,72083,2334,35315,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-13T10:30:00,120988,2862,61748,53.8671,20.7028
30,wielkopolskie,2021-05-13T10:30:00,281862,6989,139557,52.28,17.3523
32,zachodniopomorskie,2021-05-13T10:30:00,128026,2744,58376,53.4658,15.1823
,nieokreślono,2021-05-13T10:30:00,53791,67,1155619,52.0693,19.4803
