TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-10T10:31:00,181760,3664,70810,51.134,16.8842
04,kujawsko-pomorskie,2021-04-10T10:31:00,164326,3844,62629,53.1648,18.4834
06,lubelskie,2021-04-10T10:31:00,111630,3702,35361,51.2494,23.1011
08,lubuskie,2021-04-10T10:31:00,66673,1578,29706,52.2275,15.2559
10,łódzkie,2021-04-10T10:31:00,155828,3905,53958,51.4635,19.1727
12,małopolskie,2021-04-10T10:31:00,195747,4426,67653,49.7225,20.2503
14,mazowieckie,2021-04-10T10:31:00,354106,7516,162670,51.8927,21.0022
16,opolskie,2021-04-10T10:31:00,60449,1667,17663,50.8004,17.938
18,podkarpackie,2021-04-10T10:31:00,116102,3488,45966,50.0575,22.0896
20,podlaskie,2021-04-10T10:31:00,63618,1783,24023,53.0697,22.9675
22,pomorskie,2021-04-10T10:31:00,175402,3630,77146,54.2944,18.1531
24,śląskie,2021-04-10T10:31:00,312861,6538,120043,50.5717,19.322
26,świętokrzyskie,2021-04-10T10:31:00,63817,1821,22431,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-10T10:31:00,113784,2577,50478,53.8671,20.7028
30,wielkopolskie,2021-04-10T10:31:00,250815,5672,90514,52.28,17.3523
32,zachodniopomorskie,2021-04-10T10:31:00,115099,2283,39851,53.4658,15.1823
,nieokreślono,2021-04-10T10:31:00,50881,82,1172163,52.0693,19.4803
