TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-11T10:30:00,212941,4867,122347,51.134,16.8842
04,kujawsko-pomorskie,2021-06-11T10:30:00,180475,4754,88726,53.1648,18.4834
06,lubelskie,2021-06-11T10:30:00,126649,4425,58433,51.2494,23.1011
08,lubuskie,2021-06-11T10:30:00,73985,2037,42111,52.2275,15.2559
10,łódzkie,2021-06-11T10:30:00,179857,5088,91890,51.4635,19.1727
12,małopolskie,2021-06-11T10:30:00,222435,5804,112029,49.7225,20.2503
14,mazowieckie,2021-06-11T10:30:00,396193,9377,234724,51.8927,21.0022
16,opolskie,2021-06-11T10:30:00,69865,2034,32069,50.8004,17.938
18,podkarpackie,2021-06-11T10:30:00,126420,4428,64646,50.0575,22.0896
20,podlaskie,2021-06-11T10:30:00,69829,2135,33776,53.0697,22.9675
22,pomorskie,2021-06-11T10:30:00,192193,4432,104421,54.2944,18.1531
24,śląskie,2021-06-11T10:30:00,362147,9334,202954,50.5717,19.322
26,świętokrzyskie,2021-06-11T10:30:00,72930,2533,37129,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-11T10:30:00,121806,2991,63543,53.8671,20.7028
30,wielkopolskie,2021-06-11T10:30:00,285284,7305,147114,52.28,17.3523
32,zachodniopomorskie,2021-06-11T10:30:00,129729,2902,62029,53.4658,15.1823
,nieokreślono,2021-06-11T10:30:00,54269,69,1149747,52.0693,19.4803
